seqnum, uri, duration, bitrate_string, uri_hash_string, download_addr, gear_name_string, quality_type_string, request_time_start, request_time_start, request_time_stop, request_time_stop
10,v12044gd0000cn0mb7fog65jg44e7sh0,6,1632208&1455113&987653&822897&771674&577370,v12044gd0000cn0mb7fog65jg44e7sh0&v12044gd0000cn0mb7fog65jg44e7sh0&v12044gd0000cn0mb7fog65jg44e7sh0&v12044gd0000cn0mb7fog65jg44e7sh0&v12044gd0000cn0mb7fog65jg44e7sh0&v12044gd0000cn0mb7fog65jg44e7sh0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oAejgIsBIO7VeECCy2CORfOyAAL4HLAsgPGkvI/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3186&bt=1593&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=OzM1PDo6ZTc1NjVnOjtoZEBpM3ZoN205cjpwcTMzZzczNEBfMGFiYTIvNjExX2NeMjRjYSNlNDFkMmRjXy1gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248290&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=36bdf362b70636e2e2a0d6205a653ab1&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
11,v12044gd0000cm3obevog65gvdif53o0,63,736450&578385&501565&416233&325195&246301,v12044gd0000cm3obevog65gvdif53o0&v12044gd0000cm3obevog65gvdif53o0&v12044gd0000cm3obevog65gvdif53o0&v12044gd0000cm3obevog65gvdif53o0&v12044gd0000cm3obevog65gvdif53o0&v12044gd0000cm3obevog65gvdif53o0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o4yISEiEgAWGDehjRFf24lDBNEhRwEEy6XT7QH/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1128&bt=564&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=OTs3N2dmaDo4ZmQzM2VpNUBpMzZpZ2o5cmhycDMzZzczNEA0MTUvLS4xXmIxMzA1YmBhYSNsMmZzMmRzXzBgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711248347&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=8e368e4cf899a1fe1c62c63c5ea891eb&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
12,v12044gd0000cmlu9kvog65r9g3d1ip0,11,1470398&1197526&806719&698724&522896&346759,v12044gd0000cmlu9kvog65r9g3d1ip0&v12044gd0000cmlu9kvog65r9g3d1ip0&v12044gd0000cmlu9kvog65r9g3d1ip0&v12044gd0000cmlu9kvog65r9g3d1ip0&v12044gd0000cmlu9kvog65r9g3d1ip0&v12044gd0000cmlu9kvog65r9g3d1ip0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/ocxXfABqy5yDTiRblTypJQSEgIzrBAREBo7fiQ/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2338&bt=1169&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=Ozs0OmU8aGk1ZGk1NzM1ZEBpM2xnanU5cm54cDMzZzczNEAwMC9hMi5eXmIxLzAtYzVhYSNtLjA2MmRzNmlgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248295&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=e331317618e781654915d675e54215d1&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
13,v12044gd0000cmlj6vvog65mdmgj7v10,6,897086&868443&628536&502579&432553&307014,v12044gd0000cmlj6vvog65mdmgj7v10&v12044gd0000cmlj6vvog65mdmgj7v10&v12044gd0000cmlj6vvog65mdmgj7v10&v12044gd0000cmlj6vvog65mdmgj7v10&v12044gd0000cmlj6vvog65mdmgj7v10&v12044gd0000cmlj6vvog65mdmgj7v10,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oAWoIfWtfFeQMALGZOPIopnVIrRTAge9l3aGIE/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1752&bt=876&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=O2llNDg1PDg2OmczPGc6OkBpM3ltcHA5cnltcDMzZzczNEAyNGIuMjYtNTExMzRjXjQ0YSMuNGRhMmRzM2lgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248290&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=5ef5465bc5b99e516f046558a55ce021&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
14,v12044gd0000cn0tq1nog65ooptj6bcg,14,594935&592889&342424&294825&267232&218715,v12044gd0000cn0tq1nog65ooptj6bcg&v12044gd0000cn0tq1nog65ooptj6bcg&v12044gd0000cn0tq1nog65ooptj6bcg&v12044gd0000cn0tq1nog65ooptj6bcg&v12044gd0000cn0tq1nog65ooptj6bcg&v12044gd0000cn0tq1nog65ooptj6bcg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ocBULbgENRdHxBCIaQiisBBZazE4vxcAZB4n3/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1160&bt=580&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=PDRmOTc7OTQ2NGg3ZGZlOEBpamVtc3I5cjR3cTMzZzczNEBeMzJfL2ExNS0xNTJiNl8zYSNgM3FsMmRrbi1gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248298&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=5926efcf5b8d83b7323366e5922aedde&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
15,v15044gf0000cnofotnog65ohevc41ag,60,2388082&1457403&860488&811117&698671&604115,v15044gf0000cnofotnog65ohevc41ag&v15044gf0000cnofotnog65ohevc41ag&v15044gf0000cnofotnog65ohevc41ag&v15044gf0000cnofotnog65ohevc41ag&v15044gf0000cnofotnog65ohevc41ag&v15044gf0000cnofotnog65ohevc41ag,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/os82fPYFDIPcqhxxAEFgVPR2CBfvlUEQEHA3E8/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2846&bt=1423&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=PDtkZzM1ZTRnaWQ5ZTZlOUBpajRmaHI5cndpcTMzaTczNEAuLV9eXzZgXzIxMTRgMmMtYSNeMXNlMmRrbGxgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1711248344&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=40d95dde2c6a79d68d325b4e05ba892d&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
16,v12044gd0000cm3ru67og65sqjg56jug,12,1501064&1157305&772757&597495&573541&397887,v12044gd0000cm3ru67og65sqjg56jug&v12044gd0000cm3ru67og65sqjg56jug&v12044gd0000cm3ru67og65sqjg56jug&v12044gd0000cm3ru67og65sqjg56jug&v12044gd0000cm3ru67og65sqjg56jug&v12044gd0000cm3ru67og65sqjg56jug,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/ooFH9BwEiGBAwpxi9JAOGywf8B1BICQvIyDTPT/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2260&bt=1130&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nzk0Zzg4ZmQ6aTZpaDc1ZUBpam04bXY5cjl1cDMzZzczNEAuYV9fYl8tNTAxYmE0LjEyYSNyM2RuMmQ0cjBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248296&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=962c3e025c6e68d934ed3529bb0f8263&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
17,v12044gd0000cmri52nog65o1qt1av10,12,963297&770907&595773&564050&410282&305046,v12044gd0000cmri52nog65o1qt1av10&v12044gd0000cmri52nog65o1qt1av10&v12044gd0000cmri52nog65o1qt1av10&v12044gd0000cmri52nog65o1qt1av10&v12044gd0000cmri52nog65o1qt1av10&v12044gd0000cmri52nog65o1qt1av10,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/okADQtf3OHlEfBOBwSDyqIKVStIREKFgMKQECX/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1504&bt=752&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=aWVoMzw6ZWczNTM6N2g8N0BpM3k0dHI5cjVscDMzZzczNEBfLS0tNTI0Nl8xLmMzMy8tYSMuXnEuMmRrMm9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248297&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=b3609c33619916c7fd8751a67a56aba2&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
18,v10044g50000cmej4m7og65mf7kl3aig,10,2322598&1665415&1222572&953832&799089&659005,v10044g50000cmej4m7og65mf7kl3aig&v10044g50000cmej4m7og65mf7kl3aig&v10044g50000cmej4m7og65mf7kl3aig&v10044g50000cmej4m7og65mf7kl3aig&v10044g50000cmej4m7og65mf7kl3aig&v10044g50000cmej4m7og65mf7kl3aig,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oMEKoYQgQhAFKETakLRVsnf9jJDfBBFIjgEl86/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4536&bt=2268&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=NmQ7ZmU4MztmZjU7Nzo7ZUBpamRvOnA5cnBtcDMzODczNEBhX2NiYDJhXzIxXy1fM19jYSNmMGhjMmQ0MWJgLS1kMS1zcw%3D%3D&btag=e00088000&expire=1711248294&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=254198498e9517cb893ce485132a8211&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
19,v12044gd0000cmpu55fog65tq4asaft0,65,1214287&1084327&770227&608923&528943&369930,v12044gd0000cmpu55fog65tq4asaft0&v12044gd0000cmpu55fog65tq4asaft0&v12044gd0000cmpu55fog65tq4asaft0&v12044gd0000cmpu55fog65tq4asaft0&v12044gd0000cmpu55fog65tq4asaft0&v12044gd0000cmpu55fog65tq4asaft0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oESBsERA2fXB6094QIaRxKfFEPDiz4ilgI6EFD/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2116&bt=1058&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=PDZpNGRnOzZlNTY3OTloZ0BpM2l2N3c5cjh4cDMzZzczNEAyLzEuYjAzNS4xMmFjNjEwYSNxXl5uMmRjMm1gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711248349&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=0278543c92c40e725c59d9f026da81fe&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
20,v12044gd0000cn213fvog65qcp9qot30,15,2322296&1460673&1128124&1058532&803585&593934,v12044gd0000cn213fvog65qcp9qot30&v12044gd0000cn213fvog65qcp9qot30&v12044gd0000cn213fvog65qcp9qot30&v12044gd0000cn213fvog65qcp9qot30&v12044gd0000cn213fvog65qcp9qot30&v12044gd0000cn213fvog65qcp9qot30,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ooAQEisfGxZgBEyCRflBBME6gSiADDqEdl0OIG/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2852&bt=1426&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zjo7NjU1OjY0ZztnNDg1ZkBpM3d0c3Q5cmk0cTMzZzczNEAwNF9gYV9fNWMxLV82LjZjYSMwbDZgMmRzMC9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248299&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=fbd45768de3b86fa0fe9636896c89f69&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
21,v15044gf0000cmvucc7og65vb5joomd0,7,1426684&1073671&699505&668745&565715&411492,v15044gf0000cmvucc7og65vb5joomd0&v15044gf0000cmvucc7og65vb5joomd0&v15044gf0000cmvucc7og65vb5joomd0&v15044gf0000cmvucc7og65vb5joomd0&v15044gf0000cmvucc7og65vb5joomd0&v15044gf0000cmvucc7og65vb5joomd0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/oM9I45x2gZ9RUcfFZf2GeQoGxhALfE8ARUhWQZ/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2096&bt=1048&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZGQ7aTVlNDw5M2U4PGQzZUBpM3ByOHk5cmZ4cDMzaTczNEA1MF4yMGBhXl4xLi9hXzZiYSNhbGdfMmQ0YHNgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1711248291&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=8eff584a7c9b505f28d61f46466265ef&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_540_1&adapt_lower_720_1&lower_540_0&lowest_540_0,2&20&28&14&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
22,v12044gd0000cnb6rg7og65sqaflv45g,15,2049603&1352272&1257561&1129370&675558&467610,v12044gd0000cnb6rg7og65sqaflv45g&v12044gd0000cnb6rg7og65sqaflv45g&v12044gd0000cnb6rg7og65sqaflv45g&v12044gd0000cnb6rg7og65sqaflv45g&v12044gd0000cnb6rg7og65sqaflv45g&v12044gd0000cnb6rg7og65sqaflv45g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/osPLrAMegHCQJGmq8IAAREfXrNsBusQu9eljk2/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2640&bt=1320&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=PDZlOTRpOzczOjxnPDM0ZEBpajdvZHY5cmo5cTMzZzczNEA0MDU2YV4tX2MxLV9gYmEtYSMyc2NuMmQ0b19gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248299&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=bdfd4a6f81e3722e147dd390c57f73f8&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
23,v12044gd0000cncelp7og65rt160nm20,9,1095057&981486&642400&552715&533401&395234,v12044gd0000cncelp7og65rt160nm20&v12044gd0000cncelp7og65rt160nm20&v12044gd0000cncelp7og65rt160nm20&v12044gd0000cncelp7og65rt160nm20&v12044gd0000cncelp7og65rt160nm20&v12044gd0000cncelp7og65rt160nm20,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ooADgtsxV0lIfBzC3uDOXQkeS22RErFgX7gEIJ/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2138&bt=1069&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=NGVmNTVlOzVoPDVkZDY3aUBpM3AzNHU5cnNocTMzZzczNEBeLzA1LTFfXi0xMzNeMmMtYSMvazNxMmQ0aWBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248293&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=6c06876674101e97f1ae50a0e8ae6b45&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
24,v12044gd0000cmg8sivog65sc0n6mea0,7,525230&366019&359996&319480&162228&120482,v12044gd0000cmg8sivog65sc0n6mea0&v12044gd0000cmg8sivog65sc0n6mea0&v12044gd0000cmg8sivog65sc0n6mea0&v12044gd0000cmg8sivog65sc0n6mea0&v12044gd0000cmg8sivog65sc0n6mea0&v12044gd0000cmg8sivog65sc0n6mea0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oYsCUfEgrwJIBb0EE58iAlApjB0iIOWCyOcYGS/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=702&bt=351&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=PDQ8aGhpZjdkMzVpN2loOEBpM2g5M3Y5cmw7cDMzZzczNEAuMWBfNDM0NjIxLi0yMy9jYSNeamtgMmRzcGRgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711248291&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=24fa780b1f71071c2d340480050aa7a9&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
25,v12025gd0000cnkp5snog65mjg73886g,15,1924170&1297300&1265323&782715&718312&624536&436981,v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g&v12025gd0000cnkp5snog65mjg73886g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oYPVDEgxQOlgoKCwIBpeQSFGB6aFkDfZt5AOLy/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3758&bt=1879&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=3&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=MzM8ZDY1M2Q7NGlkaGc3ZEBpajs2anA5cnZzcTMzZzgzNEBfMjM0My00NmExMzMtLWAvYSMzNTRnMmRrMmhgLS1kLy9zcw%3D%3D&btag=e00088000&expire=1711248299&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=b0a8e48665ca1fad6340aeba1cd56d92&tk=tt_chain_token,normal_720_0&adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,10&2&20&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
26,v12044gd0000cmpvoknog65gt8g21scg,61,962533&924338&693043&589420&532575&397581,v12044gd0000cmpvoknog65gt8g21scg&v12044gd0000cmpvoknog65gt8g21scg&v12044gd0000cmpvoknog65gt8g21scg&v12044gd0000cmpvoknog65gt8g21scg&v12044gd0000cmpvoknog65gt8g21scg&v12044gd0000cmpvoknog65gt8g21scg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ocDEFEhgxIfZSFtI4kiftB4N7BOyCjA1nLQfAH/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1878&bt=939&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nzs2aTs7OWc2NzNlPDw5OEBpanY1O2o5cm55cDMzZzczNEBiLS02LzVgNTYxXi0yLl9fYSNgLmRxMmRrbG1gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711248345&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=796b9c682b0173b8f2a3a166f3421e70&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
27,v15025gf0000cnetf07og65qp0hpo0k0,10,1056521&535700&387312,v15025gf0000cnetf07og65qp0hpo0k0&v15025gf0000cnetf07og65qp0hpo0k0&v15025gf0000cnetf07og65qp0hpo0k0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c001-tx2/oAW0OQldAcR1XCA3AXdVIEyoBvP1Agi4y6BiZ/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&br=2062&bt=1031&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zzo7OjgzaTk5ZjU5MzlnZUBpMzNzM3Q5cjN3cTMzaTgzNEBfYzIzL19fNmMxYTJfYTAyYSNobGVtMmQ0Y2JgLS1kLzJzcw%3D%3D&btag=e00088000&expire=1711248294&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=50b8c6bc053738e2eff1225a590384a2&tk=tt_chain_token,normal_540_0&lower_540_0&lowest_540_0,20&24&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
28,v12044gd0000cnic2tfog65q342fhsbg,60,2262731&1820012&1277523&955617&902013&686089,v12044gd0000cnic2tfog65q342fhsbg&v12044gd0000cnic2tfog65q342fhsbg&v12044gd0000cnic2tfog65q342fhsbg&v12044gd0000cnic2tfog65q342fhsbg&v12044gd0000cnic2tfog65q342fhsbg&v12044gd0000cnic2tfog65q342fhsbg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/o4AKIOBw8HmfCNDTkGKQpQ6iQX6iICy4BEwAh8/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3554&bt=1777&bti=NDU3ZjAwOg%3D%3D&cs=0&ds=6&ft=4KJMyMzm8Zmo0jPIY94jVxubdpWrKsd.&mime_type=video_mp4&qs=0&rc=NzQ8MzM0ZDU5ODllODs0ZkBpanZpN3Q5cndmcTMzZzczNEBeXmJfNF4xNV8xNC4zLTAyYSNfZS8wMmRjL2ZgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711248344&l=20240322024443BFF14CE8658BA1240A8D&ply_type=2&policy=2&signature=be4956b9e178b80f585d6ff43abccb87&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711075483.170072, 1711075483.171544, 1711075484.9903371, 1711075485.098748
