seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,okcjlfE34Ja6PeSuIT7ALxgQDfASFCLHrC8LiI,5,490084&350085&321380&287861&247187,okcjlfE34Ja6PeSuIT7ALxgQDfASFCLHrC8LiI&o8L0SHeaACHQiAFjlCrIT5iIAfI4gpfnV7LDEc&oI4e7LTaEboiAF63rHSQLgCLyAUfCcDlIIufjH&o4uefADfcXHCgFj4LaHA7GSIgQm8CTPIlrliEr&oofA4EIFuIGQG0AO20MWLLeFeKkLfXQRLxgBnM,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/okcjlfE34Ja6PeSuIT7ALxgQDfASFCLHrC8LiI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=956&bt=478&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=OWQ7OzVkZjQ1PDlnNzpkPEBpMzZrbGw5cmo1cTMzNzczM0BhYC8xXzRgNTIxNmIxMDA1YSNrX2NqMmQ0cXNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712087963&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=3148332b73f17c805286bdad0701e98e&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
1,oc8KQfBQhElEiXX4IJfBRLlOVzdKvlEAAiBynI,10,3953015&3565649&2600850&2209140&1894535&1552515,oYA84lKLiiilAidzXQJIAQBvElFfByBzEEcfRd&oc8KQfBQhElEiXX4IJfBRLlOVzdKvlEAAiBynI&o8ByiXosIsrXALLPdAkgMAFefXNeEIGMRRpeG3&ookdeISG3gsBReoFIXXAaiGMLXeAAEeLPRAyNq&oASBZ4lE8KdBBBAvQlJUlfikiEARvQfznyXLCI&oUAAyW7XieZeMexPG8QEXDRZAkQdFfviuXKCAR,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/oc8KQfBQhElEiXX4IJfBRLlOVzdKvlEAAiBynI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=6964&bt=3482&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTs8MzQ8OzllNWc4ZmZkOUBpM3c0bG05cmxlcTMzNzczM0AtLS42Yi4xNS0xYDBeYV4xYSNtYmQyMmRzbHJgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712087967&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=55fa0e90bd55e2f723e39212d26d16dd&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,2&20&24&14&25&28, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
2,o4o4GJeeXQUgRgQGlFeLXHWIIgGgMhA81Aek0d,122,1591506&1111888&981392&806718&582106&430210,ogEKvABfPTribiIYyjK2KQqCAIX8AHIEXQxxiP&o4o4GJeeXQUgRgQGlFeLXHWIIgGgMhA81Aek0d&ocIGgDR4GfmdXiG8FAe8LMAUAWgoZ5f1QJeXmR&owiHiYvBqIxTIPyCjTUPnfKx8AKAiiKyiQL2EA&o4mGLFgMJRGAofW8QgR6Iee1USe3XIAdIQ8GAg&okAiQ6K8cjyEvAqGxbBxPI29qfSIiKiAS8YCPH,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/o4o4GJeeXQUgRgQGlFeLXHWIIgGgMhA81Aek0d/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2170&bt=1085&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=OmlnZ2RoOzo3M2k6NDM7N0BpamQza2s5cnA3cTMzaTczNEBhMzYxNDJiNWMxLS5gXi80YSM0cm9lMmRraXJgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712088079&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=cf82b50ed6999efb1b4027d1b7e80269&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
3,o0EDLeQrvZcKICLeFXAHDHGAEzkM4BGIOAfFjo,42,1559173&1214677&806704&674520&645743&513686,o84HBHtIjEeAbkifrnIQOZDL1QLFEHcKCASAoe&o0EDLeQrvZcKICLeFXAHDHGAEzkM4BGIOAfFjo&osWAOBocAeAIKrkLjdLCHHZHnEELIQF4DjEefD&o4Ii5JA88AAufAfgAMjLzyCZgQHkWIH4xUbiev&okY4jLDeevOEIokjHAEPBrAfcZ1ACFIDQHkCLK&occXxAOAKkgfyEILneFfHCANCQ6KAWQ8jFDrIc,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o0EDLeQrvZcKICLeFXAHDHGAEzkM4BGIOAfFjo/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2372&bt=1186&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nzw5O2UzZjw6NzxlaGhnOEBpajQ3Nm85cjpkcTMzZzczNEBhLTVgXmBeX14xYTJfLzAuYSMyYmdzMmQ0LXBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087999&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=0c070f92444cdc0fb6042a37ab7e6ee5&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
4,oM1GzDfi9Qenl3WPJEBERvA33TIdi6EnBwLRIy,5,666906&497078&410157&354511&305180,oM1GzDfi9Qenl3WPJEBERvA33TIdi6EnBwLRIy&oU5EvjiezIBI3wFAEWqQfTiJlyE9Rj6DPHuRIB&okHy8QfIGqCmIERmAIeOAfIvfLlPcXNR3AsGyk&oUeXDfGfRMGyqyIIzILmfQXrNsTPIAEAImH8lA&o0JlmxE6JAKwDRPmQIiWeIPB3fTzvrRiDEB3yE,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oM1GzDfi9Qenl3WPJEBERvA33TIdi6EnBwLRIy/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1302&bt=651&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NzkzNDw6NzxmZ2hnPDdnOEBpM21kbmo5cnU1cTMzZjczM0AtLTRiMi1hNV8xYTBhL2NgYSNfc3MxMmRzMW1gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1712087962&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=abcf4f994ed235fcec920e1e61a76282&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1,20&2&24&14&28, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
5,oU67IxFr52kE8MAuHJDAEe3rjFLAZCrI1MEefw,6,1064474&845925&580426&557622&430557&315302,o02DuA7dMkM9eEELH3FfHCAiMahjexIFjZDrIE&oU67IxFr52kE8MAuHJDAEe3rjFLAZCrI1MEefw&owgzcLsI2CMAYAjtW7QAfLIH80Gfz3b8LeEJDk&o8AMuF2Ee3FCDamfjf2CMcIrAkEyHPOIZL49Qi&oIAEAErFjeeILAZfumx3zM6F2MnDICFEkFzHP7&owyeZMrFDEL6xureA7FDkKjEMCf6LqHIEvA2I3,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oU67IxFr52kE8MAuHJDAEe3rjFLAZCrI1MEefw/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1652&bt=826&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=OmQ1OTg8NzNoNjw1NmU8M0BpamZ1aG85cjQ5cTMzZzczNEBiMTNeNDYxXzQxY2MxMzFeYSNsam9lMmQ0Y2tgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087963&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=8cc63a081b991d842baf05b4fed24f28&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_540_1&adapt_lower_720_1&lower_540_0&lowest_540_0,2&20&28&14&24&25, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
6,o0D0Eed4GGHLLxfIZWIev8QH1EeIUYigMEjwCA,6,170676&140060&106267&100467,o0D0Eed4GGHLLxfIZWIev8QH1EeIUYigMEjwCA&oU9GLEfUvIMKd3CWQDVPIeYZee1YLIA4qGijgT&oEP1eQZIGfyCvE8dgIeOAPCviLU4hLGIqMYjeW&ooeijWJeTsJhAJ4oevxzMfAjEgAz4a1Ygt4fz6,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/o0D0Eed4GGHLLxfIZWIev8QH1EeIUYigMEjwCA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=332&bt=166&cs=0&ds=6&ft=4KJMyMzm8Zmo0hPQ1-4jVVxZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ODU4NzNpOWQ2NjlkOGVlOkBpM2h5bW05cm1xcTMzZjczM0BfLjYwX141NjAxYWFiYzItYSNqL2UvMmQ0ZGlgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1712087963&l=20240331195916863E8BA71064015AE35F&ply_type=2&policy=2&signature=e8d37eba74d1c569f6c29d0905b59a9f&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1,20&14&24&28, 1711915156.447775,1711915156.448488,1711915158.091441,1711915158.103771
7,ogMI4fi3RMVvm8pXCCEzRlwIBPA2iBQ9pAXyxE,60,1711680&1571761&971023&912455&908353&660977,ogMI4fi3RMVvm8pXCCEzRlwIBPA2iBQ9pAXyxE&osdCpHif9IBWz4QAEMXwPCiVy8EdI2RBpLuxRA&oYimRHICIBAPtEP8QyBwCMVppAiE9RfBx4Vzd4&os98IxMXyIpGCmB4RAfirHEiERBQVRApzwPtWC&o0GFmLOtAJZefheUKXQXAwI4fQgRRanGGIj0IA&oUxRRxnVBEzWM84EApiQp8Iz9AP6yEBIijwCCf,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/ogMI4fi3RMVvm8pXCCEzRlwIBPA2iBQ9pAXyxE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3342&bt=1671&cs=0&ds=6&ft=4KJMyMzm8Zmo0wPQ1-4jVonZdpWrKsd.&mime_type=video_mp4&qs=0&rc=M2Y4OTVoODtmM2U6ZDgzN0BpM3c5anI5cm03cTMzZzczNEBhMWBiYjBeNWIxL14zMmIxYSMzZ2ZeMmQ0NnJgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712088019&l=20240331195918B6BC1B834FBD555B9B7A&ply_type=2&policy=2&signature=5be6b7b9647f17907d26ab264e5df5cb&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711915158.883061,1711915158.88342,1711915159.831455,1711915159.832578
8,oIh6JKAhvQw0aLhLAJAfiUAf8dIZeCHkaMpjnW,8,1438208&1337070&904012&821426&728400&622646,oIh6JKAhvQw0aLhLAJAfiUAf8dIZeCHkaMpjnW&o4pA5jUAbfNBdL1AQBXIPsPTCTBiP1iywIRE5J&okT5BP1sCispEH1TLOywiAUPIXIfAZ5RTBhxNH&oUfCU5N3Li5RAApBNy1sIFwbTiIyPBTBEP1Caa&ocIvPy5CtAf5AwIU1NEAriiBT1BUT5LYLPRsGp&ogPIICTLR1scnLUPT1AUEQN1wKiCByAf55BpJi,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oIh6JKAhvQw0aLhLAJAfiUAf8dIZeCHkaMpjnW/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2808&bt=1404&cs=0&ds=6&ft=4KJMyMzm8Zmo0wPQ1-4jVonZdpWrKsd.&mime_type=video_mp4&qs=0&rc=MzUzZmVpNDc1Z2ZnZDc2ZUBpam1xb285cmZ3cTMzZzczNEAvMi9fY2FhNWIxMjYtNi1iYSM1Zi4yMmQ0NDRgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087967&l=20240331195918B6BC1B834FBD555B9B7A&ply_type=2&policy=2&signature=9e7ff0793e99b67aafc003747786055d&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711915158.883061,1711915158.88342,1711915159.831455,1711915159.832578
9,o8S8ETziRSPPKe33QgQZ6E2eIAElk1BORilDiB,132,1487037&1258746&984991&784610&588826&409810,oo8EdBeI3XiZDgiPEg1zPSlVRXRKeAl2iEkBQW&o8S8ETziRSPPKe33QgQZ6E2eIAElk1BORilDiB&og05M8oRIQfkiPimhBLAWC8mAKjnAJX5fHrehH&o4RBeiDMQPiPL1eE9ltOA3SzGYIEEMKkBZQ8ig&oAIj0kLAnE3QpRuzGHQV55LfZSgCIAeUIQIkfk&ogfleAG5uhnHJLjILQ5R0gkIAQkmCfoIM7UnIV,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o8S8ETziRSPPKe33QgQZ6E2eIAElk1BORilDiB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2458&bt=1229&cs=0&ds=6&ft=4KJMyMzm8Zmo0wPQ1-4jVonZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NDo5ODplaGhnNzs0ZWU1ZEBpanZqNm85cjVtcTMzZzczNEBjY18wXmA2NS0xLl8xMS4yYSNvaXAvMmQ0cW1gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712088091&l=20240331195918B6BC1B834FBD555B9B7A&ply_type=2&policy=2&signature=5a1e6896e2cf4c6aaa863677bd361591&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711915158.883061,1711915158.88342,1711915159.831455,1711915159.832578
