seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,o4CIy3iudr4VG5p3CQOvRNwIBfAriBIYkALyKE,5,799587&783450&584988&465741&418201&304315,o4CIy3iudr4VG5p3CQOvRNwIBfAriBIYkALyKE&oAR2kfgAIOALIIRjNXGgL5eB91G9OFfQRheWhy&ogE63MkDLCRlwYIFEsWo7AQwIH75fc0AgjI5ef&oYCOLFpByARyYakiiDYKiAI4CBd5f3QwQIE5av&o4IAOiBKEQvf2y343yVnACp57XICEikdBKRYiw&o8I5EDBTIRd3AFBy4iC8fYFQCOyCviTwpkK3Ab,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o4CIy3iudr4VG5p3CQOvRNwIBfAriBIYkALyKE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1560&bt=780&cs=0&ds=6&ft=4KJMyMzm8Zmo0RYdC-4jVyfrdpWrKsd.&mime_type=video_mp4&qs=0&rc=aWRoOTllZTw7OGc4aDw1NkBpM3JwN2w5cnFucDMzZzczNEA1YjBfMDA2XzYxNTEvYjYwYSMuNTBwMmRzYnBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248736&l=20240425201210B82AE031FC7B6A05180D&ply_type=2&policy=2&signature=30ad08fb85cd4e1fd070665a14ca70b6&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1714075929.952103,1714075929.9525309,1714075931.309661,1714075931.347748
1,osLjp8IXLIVhk4kLIecRbbAIGeA1LHQRfCtLNE,64,1125059&1047518&704533&630063&574626&467834,osLjp8IXLIVhk4kLIecRbbAIGeA1LHQRfCtLNE&oMLjp8I3LIV5C4knIecRb0AIGeARLHQRfCGLNE&o4IKIkBeNfiQXWIjR28LVgLcW6AG8HAHAep9wC&oAL8LpRbE4NLCfVIIRE45HAZQjLLVkee8ALGcI&oA8AWCINfHGIj3AicV5eLXwHepkgXLII2XQR80&oIzIInULILAVC8QAEj0GkRLfNRbDcpL4GHeeCL,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/osLjp8IXLIVhk4kLIecRbbAIGeA1LHQRfCtLNE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2196&bt=1098&cs=0&ds=6&ft=4KJMyMzm8Zmo0mYdC-4jV3KrdpWrKsd.&mime_type=video_mp4&qs=0&rc=NjxmMzRpZzM5OGQ7Zjg1OEBpamtxcXQ5cjU5cTMzZzczNEAwNTM0LzFjNmIxYDY2NTEwYSMycmxeMmQ0a3BgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1714248797&l=202404252012128B5E5EFE5EF167053239&ply_type=2&policy=2&signature=f3da06e541add3bde5edd529bbd9cb81&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1714075932.45574,1714075932.456788,1714075933.4939399,1714075933.515402
2,oQb4pIIEBsbR0AiHwifNATLvUiRm2yBCy73IDG,5,1263746&1222580&793745&613708&587065&417071,oA3DkilIGNPDvBYigRSWofEjFEARfYx2nuojgQ&oQb4pIIEBsbR0AiHwifNATLvUiRm2yBCy73IDG&o8rIeey5XcOeTeFaF0ugAJYHRGAGE1agAZ4BIi&oAFeAIeGfuMmZRivAXgY0845gfl7AJFrOIaHBG&oUjisiUNIR7Cpa4AHGQBfB3IRIAiFV0wslOyEm&o8I1GyUCgA0CjwIm7sEAniiBRiBzH4ENRf3INp,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oQb4pIIEBsbR0AiHwifNATLvUiRm2yBCy73IDG/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2386&bt=1193&cs=0&ds=6&ft=4KJMyMzm8Zmo0mYdC-4jV3KrdpWrKsd.&mime_type=video_mp4&qs=0&rc=aDY2OmY2Omc0PDc3OjpoNUBpajprc3U5cjc7cTMzZzczNEBeXl5hMWMyXjAxX2AzYmBhYSNvNWk1MmRjZTBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248738&l=202404252012128B5E5EFE5EF167053239&ply_type=2&policy=2&signature=f18f51bcb314e8fd2a1601a8d2091911&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1714075932.45574,1714075932.456788,1714075933.4939399,1714075933.515402
3,oQjgxwNi24zUZBZH1XNt3ip3IgyBNEEQABvi0,9,798603&531979&445564&441409&325982,oQjgxwNi24zUZBZH1XNt3ip3IgyBNEEQABvi0&o4fzb52ADSBE4tgCi5DFSmIeDQdAlpR5dFaE4u&o0d43I4Bvu0gtixXAZM8NEBUZHNQiigWE2B9P&oYqNcVx2tUvENgXi3X1tBi40BHEZgiZQIBxAI&oQgvuQBB2NBEE4Ui0qUNXiSxtF1g0iIZA3ZHW,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oQjgxwNi24zUZBZH1XNt3ip3IgyBNEEQABvi0/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1558&bt=779&cs=0&ds=6&ft=4KJMyMzm8Zmo0mYdC-4jV3KrdpWrKsd.&mime_type=video_mp4&qs=0&rc=Ojg2aWY4OzU2NzdlZzk2ZUBpajU6b2s5cmd3cjMzZzczNEAwNTRiNC4vXi8xXjNjLjBiYSNqYW8tMmRrLTNgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248742&l=202404252012128B5E5EFE5EF167053239&ply_type=2&policy=2&signature=3842208fa1ec5a9457a8898f210ff97a&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1714075932.45574,1714075932.456788,1714075933.4939399,1714075933.515402
4,ogLhklJg5CrQtALjLHRIfdyYekISAUePatbGIE,10,654146&633245&351758&332902&264370&261574,ogLhklJg5CrQtALjLHRIfdyYekISAUePatbGIE&ooUB4DZJAiPZvdy4gxiBSc1tIIMLblpEEPi0v&oYAUtpBjLtIidiyJc1IPg4BEvEbF4gGLliZPZ&oIDBlEPPxtUV1E4cYAIWiJiIpGm4ZvcbgBpyi&owjfnH5SALbIrKdLEtkLItRkQCfedFpJsAGbIg&oQmIEetJRA8jGLfIJSLIA5CkbHkLQ7YfLrtgTj,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/ogLhklJg5CrQtALjLHRIfdyYekISAUePatbGIE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1276&bt=638&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NTg2OWc4M2Q8PDYzPGY6NUBpM283Nmw5cmlwcTMzZzczNEAtMmM1MS5iXjYxMDNjYGNgYSNlZXFwMmQ0bzFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248861&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=8d1a556f0207b8844730fd885d298e1b&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
5,oEXi0XtHItwCp2eAhqrBvBzIcJAiQApwBUayEF,6,1274404&716184&685115&544789&536800,oEXi0XtHItwCp2eAhqrBvBzIcJAiQApwBUayEF&osClhniEIBwyJVevFXipqjDtzHc0LCAtBApIJw&okDqmawEeLRpRIpQ6BFlAXrDgmSKSDkJfl6Ebh&os4Hh8iEIBwyJlevFXipqmXtzJc0gCAtBApIGw&oEC01JIwp3AizipXTlIhwevFqcBqBAxEtGHytq,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oEXi0XtHItwCp2eAhqrBvBzIcJAiQApwBUayEF/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2488&bt=1244&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NjgzNDdmNDg0aGRnPGg1M0BpajRsa2o5cjw4cTMzZzczNEAvYDAyMzJhXjYxLTNiNi02YSNtb2JqMmRrbGlgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248857&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=039f2167c89de09889aeb29b766c9aa1&tk=tt_chain_token,normal_540_0&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&24&14&28&25, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
6,oMfLeQDzIHCEOr0mfIAAE23FRZ5pONS2qIqjkn,60,2052739&1508809&1217337&1019099&715877,oMfLeQDzIHCEOr0mfIAAE23FRZ5pONS2qIqjkn&oMfTtpgaQIkjNxVHzPLIzG3C8IWekm3eAAVLHj&oIL2IkNqpDA5nfIj0ZF0HjLQbIzASCAeERfU5E&oYAOmIzjLHwdnkTpAGCkfqr8LgtQkIejqIeV5a&oAHfFLZCqz2EIiFjWSEQqRAkRnAfNp05L7eIqD,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMfLeQDzIHCEOr0mfIAAE23FRZ5pONS2qIqjkn/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4008&bt=2004&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=Njk7OzozZTw4NGczNGk3PEBpamw6cXQ5cmRzcTMzZzczNEBfLi0vMy9hNi4xMTEuXmMvYSMzM25eMmRjb3BgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1714248911&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=36b1761e5bd012a7f0bbc15f154d5807&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
7,ocoVVtACfAIjXHAjQBIzVQAixiiqiCHNpuFEW5,41,1037117&757654&596665&527464&380990,ocoVVtACfAIjXHAjQBIzVQAixiiqiCHNpuFEW5&okCAiAiuWtBDItAtHpuNiyVif5qQ4zECxoIVVa&ocysEiqI8CWupIBNiCAitCVoIfxozViAVQH5VA&oUprEQfDVQzlRbmESifEoFbcrBgAsEOMFgFrIA&oQ4QuEBVV5zAiVPxV2iNAiCCIiQBpAHqoIfINt,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/ocoVVtACfAIjXHAjQBIzVQAixiiqiCHNpuFEW5/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2024&bt=1012&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZTloZTczNjU3OGk5ODs2Z0BpM2czb3M5cmR2cjMzaTczNEBjXmAtNjUzXzUxNmAuYTE2YSNlb2FoMmRzNF5gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1714248892&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=4d26404a818617a4bb19933795d711a3&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
8,oofcdHIJDBBFf7oIQEspsCAwovQQGmmmDERMEc,11,2546637&1940821&1230289&921482&883309&619847,ogfYRRgG8AQeogw8gMjMNlCQ6QCSWI8ZfOGIuy&oofcdHIJDBBFf7oIQEspsCAwovQQGmmmDERMEc&o0fYRRgG8AQoZgwegMjMNWCQ6QCSWIWZfODIsy&o4QIYWMfOCCRCfMNI81egSggQs6NQGyRZ4gAjM&o4QvsAfmJDEQodRIEIQfIsFEN2BoNmMSD7BHBh&oIEHRXQIQCgMRlG8N6WSYN4ZQMgfeIAfMCOjby,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oofcdHIJDBBFf7oIQEspsCAwovQQGmmmDERMEc/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3790&bt=1895&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGZmZGYzPDo5ZjxlaTU2N0BpMzt4dnA5cjU6cjMzNzczM0AxNS01M2M2NWIxM15gYzBiYSNobW9fMmQ0NTNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1714248862&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=d10a7b8c0988918186de3c2dac269ddf&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
9,oY8u0B2ERE9AgSWf2rIQwZBlw1WiiDTlBg3zuf,10,1362808&1028508&785084&642326&598424&496799,oY8u0B2ERE9AgSWf2rIQwZBlw1WiiDTlBg3zuf&o0wo8AuxlSQvZiElDfifDBgz0uCVzWI9RBB2ET&oU08T9ziAwRZQEcIqBilAu7BgWSRBDygflfEu2&ogD59k3nICdfzQEmQfjdIDtHfmWsLAoga7AiFL&oozfBf2TEiqSEgu09MlgiBw8I8RlAbuWHDWXZA&ogIjmkLAL207Yns8DHQdofFfniUCzAftEuICgo,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oY8u0B2ERE9AgSWf2rIQwZBlw1WiiDTlBg3zuf/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2660&bt=1330&cs=0&ds=6&ft=4KJMyMzm8Zmo0GadC-4jVNJZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZGhlaDQ8OGk0Njw3Njk0ZkBpM245dnA5cjxlcTMzZzczNEAwLzQtXzM2NmMxMjMyXzJgYSNfcTByMmRzZ3JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714248861&l=20240425201410B82AE031FC7B6A052C00&ply_type=2&policy=2&signature=48dfb9e3a289892be76df8838e094200&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1714076050.036296,1714076050.037642,1714076051.896617,1714076052.049383
