seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,oAERBbEu5iHkIiDGBAfcFIAVMlIeCH0UEtrl3E,5,1221132&703523&659378&536143&515167,oAERBbEu5iHkIiDGBAfcFIAVMlIeCH0UEtrl3E&o4kFdAGetVNxBEIlVrFfEBAi8u6Jl4QIR9D5EU&ocBdU8ArfAQfbllnNDRlkHB4uEEVFEGGItFIJ5&ogIuEFEUR3BrA3DlIF27felkcl5EUEUAVGtCBQ&ooGEAkrIIBA3EDlckFtUEpEHuD5DfyAeRFBluV,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c001-tx2/oAERBbEu5iHkIiDGBAfcFIAVMlIeCH0UEtrl3E/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2384&bt=1192&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZDtlNTozOTRlOGVlZDU4aEBpM3g1N3Y5cm9ncDMzaTczNEAxL142My1gX14xMC02L18yYSNiM2RmMmQ0ZmtgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712087121&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=85f477d430107ce9fd658a13696e20ac&tk=tt_chain_token,normal_540_0&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&24&14&25&28, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
1,o47EWfBABg2RD4CEIA9EA0BSGDwFIIFnlfuwhD,8,497393&321901&276489&275354&212505,o47EWfBABg2RD4CEIA9EA0BSGDwFIIFnlfuwhD&oQep9eW2DLOTQAInOADLhIeGCsZsgIjAd7kAKH&os3AjL4hgeOIINWGHAQB97depAeAdLgGRDkCYD&oMfARBWxlIScE1D9HBwFBXuEEADEwBAB0gfwLn&ogSfEbAERSnfBujWGgDB1E0wIAwlA9DSu07DFB,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o47EWfBABg2RD4CEIA9EA0BSGDwFIIFnlfuwhD/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=970&bt=485&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nmc3ZDZmZTlnM2k1OGRpNEBpM3kzN3g5cmc0cTMzZzczNEAuMC4yLi8xNTUxYTE2YV82YSNfLnBwMmQ0ay1gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087124&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=6fe267409a764c9a07cbd662dc576673&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
2,ocflI9RTE9Bec3cizciihICcDjC7EgBw7iQS3A,15,1133202&703928&553482&543591&386819,ocflI9RTE9Bec3cizciihICcDjC7EgBw7iQS3A&o0lhSXuvDBFQ3AFRhD7I2O5gC9E5gFf3fF5DEG&oQQjKkLAueNfSHMuMHg2K7WPK0fCzA8GQ4IPt5&oQ7cmPnjlLDOWic3BwiigiBhEeARLZ7EI3f9S7&oIgH9i7clDilcihwABBj7wReiLiISEfRcE733j,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ocflI9RTE9Bec3cizciihICcDjC7EgBw7iQS3A/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2212&bt=1106&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZGYzMzZoOzo1ZDQ8NDs1ZUBpajVteGo5cmpxcTMzZzczNEAvLWBfXl8tNjIxXzBfYmEuYSNlb29vMmRzL29gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087131&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=77acdf86ea3b7717bcd911cf4046f7a7&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
3,osQGCnrvIyiQ3pBSAMBoSiiitWnewA4IVcpmEC,188,1722633&1604475&976114&838653&774443&592319,osQGCnrvIyiQ3pBSAMBoSiiitWnewA4IVcpmEC&oUG4qyD7vAA8QCBnCJFoiVEwMiIbielkSpiIBr&oYA8BC6ypinQVInEirovAipeDBHmViI4GjSMCw&o4S2GJiEIBwynZevCpipo6XSrViM0CAVBAiIQ4&oAqEQiCLHAzI0fjWiES1fgNAoe1D0FwUUkkpYI&osf0kQeIDYcUUCpNAEfWAzgnkFqEaLHITwWjwo,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/osQGCnrvIyiQ3pBSAMBoSiiitWnewA4IVcpmEC/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3364&bt=1682&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=Z2Q6ZzllZjhoaGk3aGdnaEBpajlranI5cjpkcTMzZzczNEBjYDQvY2JfXl8xNl5fYDQ1YSNpMWVeMmRrMmhgLS1kMS9zcw%3D%3D&btag=e00098000&expire=1712087304&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=933f3e0a06fff3a650cb78433c6487c9&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
4,oEBnQPHQBBPyiSZCjyizLoIpfApEGOZw6cI0OA,14,1803392&980543&800769&735415&400056&303387,ociML5AQeLZZICxyWq0HDIMAQfkfL5ZADA8XjO&owIDzIAylfyzOiZo6OnBswQCpHBPAjGtZEBQiL&oEgYlAycsSgUyEIlH8FfDBgeOnxz6cQMRCD0EM&oEBnQPHQBBPyiSZCjyizLoIpfApEGOZw6cI0OA&o8fMeOp3slgcQgEazyyFMEhDBzWc8IRy60SAWD&o4MsSygByEMvM9glAcQfInQlf6EHIBDSOD0R8F,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oEBnQPHQBBPyiSZCjyizLoIpfApEGOZw6cI0OA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1436&bt=718&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTw4ZTppaTgzNjg7MzdnaEBpMzo4N3Q5cjZmcTMzZzczNEAvY2BeLi4zNTAxNF42Mi4xYSM0ZjAwMmQ0cW1gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087130&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=4dab17b18d629f3e1b2848a6d2470a5d&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&normal_540_0&lower_540_0&lowest_540_0,2&14&28&20&24&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
5,oUBNA2iEIBwygx9f9JippQvJr4OuzCAXBAJIQ5,6,1642814&1280867&889483&799326&788166&659921,oUBNA2iEIBwygx9f9JippQvJr4OuzCAXBAJIQ5&o46fKA82k0QesUjHIDA4gkXQNeSC0LSGMIHkCX&oIApgXOiM9IuKEvIIAiyAJbBwrp6hBL4fJ9CJ5&okEcaBQgSIAFWEST3WRBy6f76dDyDB5ISSflvS&oc6SWcgIEBDA6SAFS8B7vlTdypvDRESBQtfBfS&oc4EWfSpSgrRDvmIPcyEABBSJD6FQjo7lBdv5f,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oUBNA2iEIBwygx9f9JippQvJr4OuzCAXBAJIQ5/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3208&bt=1604&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGRmZzk5NGY3M2k1aWg8Z0BpajNyeXM5cmpscTMzZzczNEAvYzFeNTBjXy8xLjJiMWFiYSNpZmFfMmRjYmhgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087122&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=a416d1faa3fed62e823081a4728bf6b6&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
6,oAjCfFHSUzRfetdBDL4uAOk6CrQII9icDBEEEA,9,738882&585878&509755&421594&337938&257205,owwfp8QNMOXWWSyRjQQhDeAg6FIhH5IA0eGpeA&oAjCfFHSUzRfetdBDL4uAOk6CrQII9icDBEEEA&o4rJgEHo62lAHamE54ihBiuERDEBggfSuIfiRC&ocQ6IPHdjEcdAXDLBFeVfErzOftIREFAkiBECU&ocHR2uimuCg8P6SDE5foEYgIBfAZiDGCRB8lgE&o4O5DufBSI2iRRlEgE0HauCg6BDANifgiEmoEg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oAjCfFHSUzRfetdBDL4uAOk6CrQII9icDBEEEA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1144&bt=572&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGc5aGRlO2ZnN2dpNDw4ZEBpajVzaHA5cm4zcDMzZzczNEA1YzZjNi1iNi8xMzEyMzJeYSMwL2FkMmRjc3FgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712087125&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=f7c7ad20019dfaaea59311fddd45f1a8&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
7,oQfIICVjjxT1HCHtiRAyETcCAQi6iyAo9dBqui,60,378372&335741&251537&225403&190598&175830,oQfIICVjjxT1HCHtiRAyETcCAQi6iyAo9dBqui&owQBE7nfftQlFEAjQqMGRDFDAEWEVtgOG47dI0&oYToAdACcizPjBHyAjQyEDItfVCvqAiqiBxI9i&oU8LDsjfIzM2jaeQTFWVPAe1IZM7iACMhUAqYA&o4OfaA7JQVgS4EIlX7FfEBAEFFQvqGQGRCDjEn&o04anFA7fAQAHq3egDRlO1BGFEEVFEh7GQCIPj,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c004-tx2/oQfIICVjjxT1HCHtiRAyETcCAQi6iyAo9dBqui/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=738&bt=369&cs=0&ds=6&ft=4KJMyMzm8Zmo0Enu1-4jVlebdpWrKsd.&mime_type=video_mp4&qs=0&rc=Z2VoZmk8Z2RkZTU7NGdmaUBpajVra2s5cjxqcTMzaTczNEAwNjEvXmI0X2ExLy5iYmFfYSNlb29lMmRzaWpgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712087176&l=202403311945150673F2252D97F05B3698&ply_type=2&policy=2&signature=19fd2a9ef4e7b24c2d472bf38bc5d53a&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711914315.476563,1711914315.477039,1711914316.685301,1711914316.685685
8,oMFtqTsL3A94H8fgEncsfjZCk4vfIEzLIxSAQD,64,1246680&1143972&774004&685102&642940&501486,oMFtqTsL3A94H8fgEncsfjZCk4vfIEzLIxSAQD&oohDFCzxsInzebtvIQIBEfJfkb3VLEAcxH4jAR&owfeBPAxp7YiIspzeJyfzUAgAerwjA3veeDyFC4&ocuGGIAngiXAxeRVRFeF4ILV5vkMzOeZPYAnbf&o8biPAe5IvRAkzGuRfAngxLIlYT4yXerGsOZFe&ok9IAeiw8BCypVeeE3xeAASezXmCfMlKHfAZvBx,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oMFtqTsL3A94H8fgEncsfjZCk4vfIEzLIxSAQD/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2434&bt=1217&cs=0&ds=6&ft=4KJMyMzm8Zmo0Dnu1-4jVcLWdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTc8aTs3OTM0aDs1OWYzN0Bpang6ZW05cmlwcTMzZzczNEA0YmEuMTY2NS0xYWM2Yy00YSMxbGdwMmRzX2tgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712087182&l=2024033119451767D9190AFA01C059A8EF&ply_type=2&policy=2&signature=0c0ace3f48f7eaac26aabd6778f6d210&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711914317.88713,1711914317.8881211,1711914318.919627,1711914318.920563
9,oICIGfXcwA6jDWJEQL0EAnCkwHuFI9OKLeezmj,81,1767420&992746&903740&795351&495895&347787,o4wIcEGDAeRCLewFfFLjHQA0IzcKmuELXn4Xxk&oICIGfXcwA6jDWJEQL0EAnCkwHuFI9OKLeezmj&oE2H9qGeLi4Pug5OejMYAChImpXgRkAeALXU5I&oEkDMPHYEufgIoFALc8ALgXfze0jCnIu5QHAKw&o8fELwwCQz0IkbuC8csDfHMjenAFglXAJVGLIK&okXIKuQTzFwGACkXLL0njAADeEIcfHeDEcwCoh,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oICIGfXcwA6jDWJEQL0EAnCkwHuFI9OKLeezmj/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1938&bt=969&cs=0&ds=6&ft=4KJMyMzm8Zmo0Dnu1-4jVcLWdpWrKsd.&mime_type=video_mp4&qs=0&rc=aDQ0aGc1aDs2ZDs0aTRkN0BpM3hxc3Q5cjxlcTMzZzczNEAyMmAuY2I2Xl4xLzZfYDMzYSMwZDVgMmRzc2JgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712087199&l=2024033119451767D9190AFA01C059A8EF&ply_type=2&policy=2&signature=874ad35d459096cce90439caf2bfe826&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711914317.88713,1711914317.8881211,1711914318.919627,1711914318.920563
