seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,o0KsAArdqLWNeifQItIGZDeAEjiCAwu5cQvfeM,61,1858565&1541035&955069&858432&693833&680911,o0KsAArdqLWNeifQItIGZDeAEjiCAwu5cQvfeM&ooPuAfheGEG3AvZwAeLQQjMfrKeMtLcIIxA5id&oY5tdQGeIcKIGuZzeiAAEZ9LufvfvArwC5eMQA&oM5AnQGAtmcgPruvKZLIAwGfidAMz5QEIeeeQf&oIqfwZQAIIru3FFcfAtivGhKdEi5QeDeAAeLyM&oQCiAefveA1MGiEEQuZIAfKQAcdLIO35trwe9y,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o0KsAArdqLWNeifQItIGZDeAEjiCAwu5cQvfeM/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3630&bt=1815&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZWhpO2g3OWZoOWYzM2c3N0BpM2V3cXA5cjZpcDMzZzczNEAuNjBjYjY2NjExLTJhLTYyYSMtcTNjMmRzcmtgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712080256&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=2d6fc44dd0778714814093740d8f0ec2&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
1,oMUvIqT2pBAlmNV1p0iyiIyNbCyA4AX8EGfRmi,6,1068133&652326&550159&490805&411674,oMUvIqT2pBAlmNV1p0iyiIyNbCyA4AX8EGfRmi&o0jivFBSiJ4p8nmWVIBTAAyC2yGIEqIfAy0N0i&owqBT3Bri3RGEliAy24AGm0f2vyIApC8mIikNy&o0XfUlmYnFhglALGLQLQ0FBYgmRbAhefHenGIM&o4yEAv8I2GAmi9yTNi0pCCiJmBylfyA4IFAvjq,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c002-tx2/oMUvIqT2pBAlmNV1p0iyiIyNbCyA4AX8EGfRmi/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2086&bt=1043&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nzs8Njg5ZWlkO2QzZzZnZkBpanJ1Nmw5cm48cTMzaTczNEBeY2IuMTBiNmMxNi5hNjQ0YSM2MjVvMmRzY2dgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712080201&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=1770877e7268daed6f04ddf55e88e0ac&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
2,ogGJpfe7x9IOLLBI6fyCAVksIdQH3gBAjQ73ux,8,790061&429487&412597&321374&314555,ogGJpfe7x9IOLLBI6fyCAVksIdQH3gBAjQ73ux&oo7dGeyVIIjkIf7EJNLALCB0QajOA5oWNH1UeR&oEBIWeO0oANjGSzIMeyIAVCkeHdLQMpBLE7JWl&oIgM0LQIsCOeoAjBy9QA1LIH77GRIdT0JesVfk&oYIwIkOeOAEQeXIjVedLJJL7Wq8GBFAHAoy90C,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ogGJpfe7x9IOLLBI6fyCAVksIdQH3gBAjQ73ux/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1542&bt=771&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZGVmNDgzaTw0ZWc2aGk2NUBpajV3N3Y5cnQ6cDMzZzczNEAxMF81NV8vNWIxMjJjXjZjYSMyNTBlMmRrYnFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712080203&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=7470df28eb5fddbd3f7f6adb615a4db1&tk=tt_chain_token,normal_540_0&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&24&14&25&28, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
3,o0TiZxIibAKAQEzIPAiyAJXBwoptHBwEfR8B59,40,1538375&810158&585606,o0TiZxIibAKAQEzIPAiyAJXBwoptHBwEfR8B59&ocBHEDAFyQ07vVggiEC4nQIieQSzDfZBSJ5lAE&oQKElfLxOgGen3AAhgTAeAIELER2rRDHkLIESC,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o0TiZxIibAKAQEzIPAiyAJXBwoptHBwEfR8B59/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&br=3004&bt=1502&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=aDc3OWY5ZjplNTwzNmVkOEBpM202anc5cmY1cTMzZzgzNEAvLmFiNDAwNS0xXmAwYi9gYSNoZi1sMmRzNWVgLS1kLy9zcw%3D%3D&btag=e00088000&expire=1712080235&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=19ca6d9167fc5d5b15b642c620d08b18&tk=tt_chain_token,normal_540_0&lower_540_0&lowest_540_0,20&24&25, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
4,oUxIH8OABBR8CpEi8aiHwHEiIA9JQGJfCKAyiS,68,1291122&921786&689831&662067&561387&478190,oUxIH8OABBR8CpEi8aiHwHEiIA9JQGJfCKAyiS&o0fCiWJABQAihEwx9zBOpyEl8IHHrRIzSiaCTA&o4TCB8Jp3EASOF9AEGRHifQ8awi9xABLyICIoi&owTiaCwEiJBA8pgiSuAAryRH9FxBICQZIcHOfE&oQO9RylHfAALQABJCSPiHxEwCiIIS84EEpiIBa&oYA5BCGypiJQDIDEHaifAiR8rBtrxSI9OOECAw,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oUxIH8OABBR8CpEi8aiHwHEiIA9JQGJfCKAyiS/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2520&bt=1260&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=NDpoOzVoNTQ0ZjNlPDVpO0BpM2g7anc5cjc3cTMzZzczNEBfMjUyYV9gXy0xLWIwMy80YSNhNS1sMmRzNGVgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712080263&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=881c8305b6556e18b8a3c466e3f5d303&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
5,oIalIvICyIpCCoB77A0ijydiEcBQKDAzDwfCxz,13,1669969&1225997&856465&770085&646011&619727,oIalIvICyIpCCoB77A0ijydiEcBQKDAzDwfCxz&og1zBcfBpI76IzyCK8MI60avlAmAKid7iQBDEw&oIwBzivcyBWL7aD7ABAgiA80iQdIpEfIxCzKlI&ocalIvI7yIpBCNB78A0iV2diEcBQKWAzDwfJdz&oYCcLDIwpAAiIiv8SEIa70fzBdBiBABEzQayKl&oQ9Dd7PIIiacybqBv7yClBwA0EQzpzJfwAKiCI,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oIalIvICyIpCCoB77A0ijydiEcBQKDAzDwfCxz/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3260&bt=1630&cs=0&ds=6&ft=4KJMyMzm8Zmo0-.c1-4jVF-bdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZzM7aGhmMzs3PDU2aDUzPEBpM3RtZnU5cjR4cDMzZzczNEAvLzIzYWFhNWMxLTUxMGBhYSMxM28yMmRzcWZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712080208&l=20240331174954D918F44075FC115650A1&ply_type=2&policy=2&signature=f9ec54127384a6fbf199ed10605d08c5&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711907394.5446022,1711907394.5449011,1711907395.59291,1711907395.6269891
6,o4jfISLFABA6TAG8uUi0DRlQ7EugaBE0E6fnRi,49,1451694&1136365&814394&775064&554821&392128,ooiGLCqUpIQZoe8igAiZIesDkoocLRADfH5jAg&o4jfISLFABA6TAG8uUi0DRlQ7EugaBE0E6fnRi&o0eKoAfBkoIgWojmIBA1QcFEf5J0pLiWDqHpC3&oYiEESZfULaI6zERAU0lFQifLlGBA7gDAu0CRB&ogLR00ib6DF3tRS6EAfATbgIBfAtiDQauBSlUE&ogCUaZiEIDglAv0fATiSRYvuL6f6XEAFBBURQ0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o4jfISLFABA6TAG8uUi0DRlQ7EugaBE0E6fnRi/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2218&bt=1109&cs=0&ds=6&ft=4KJMyMzm8Zmo0~.c1-4jVAHsdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZjM3PDhoNWhpNzc6aDozaEBpanRkam45cjNucTMzZzczNEBfNTI2NjReXjIxMjFeL2MwYSMycDQvMmRjczVgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712080246&l=20240331174957345347B3BCB8E55416D2&ply_type=2&policy=2&signature=d9358e29f09d2b97c61bddb359d26697&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711907397.035903,1711907397.036973,1711907397.8710752,1711907397.8773491
7,oEXyBSupRAo5QIrYwIic9upB0f97PoFiBCAzoE,146,1529983&1012665&981571&805393&527506&386577,oEbIBiwpIXyQPrCcEAop7pia99c9vBfF5SAbu0&oEXyBSupRAo5QIrYwIic9upB0f97PoFiBCAzoE&oIpBcRyGiHWQEDiwyk7ApvFfXu5IA0C9oIBi9P&oYIAuiBnQ90fv59XAyUBAcpobBICEOPpBFv7iw&ok5fIC3EeA0pfieByXi1Beu0FnBfS9CAzidCw6e&o4IuoyPC4AFGxwI95pEA7iiBuuBt79QDXfc0np,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oEXyBSupRAo5QIrYwIic9upB0f97PoFiBCAzoE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1976&bt=988&cs=0&ds=6&ft=4KJMyMzm8Zmo0~.c1-4jVAHsdpWrKsd.&mime_type=video_mp4&qs=0&rc=O2g7ZGVkZDdnOzdkZjtmaEBpM3U3eXM5cnRlcTMzZzczNEBfYDUtYzY1NTYxYzQtMTAyYSNic2FfMmRjYmhgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712080343&l=20240331174957345347B3BCB8E55416D2&ply_type=2&policy=2&signature=87bc9657558ddddbb8e2012a383a1f16&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711907397.035903,1711907397.036973,1711907397.8710752,1711907397.8773491
8,oIOEgUuCIETAYoBf6nIQQ9BywVLiiAHxAwhQK5,90,1925500&1529862&1125183&1010143&827906&750760,oIOEgUuCIETAYoBf6nIQQ9BywVLiiAHxAwhQK5&oEWg7gQDlBL0AsJFEgfiIAQmEB6OfzKghRIHnP&ogHxYEwh9iIATMQyALQwEKIOfQCbEAAogB6I5i&oYiL9KICIAAfyEPOQy5wQLTEoAiQgK5BxVGHm6&oETIXtgQABK59oEOQLiTwQEiIA6tQNHfCIAy7x&oIC9NHIwovAiLixKLAIg65fQGQBlAAIEEQyyTO,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oIOEgUuCIETAYoBf6nIQQ9BywVLiiAHxAwhQK5/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3760&bt=1880&cs=0&ds=6&ft=4KJMyMzm8Zmo0~.c1-4jVAHsdpWrKsd.&mime_type=video_mp4&qs=0&rc=OTtnaGc4OTM0NDQ1PGg7OEBpajNubnQ5cjY1cTMzODczNEBhYy8yLWBiNTAxYy41MDM0YSMyNjQ2MmRzZDRgLS1kMS1zcw%3D%3D&btag=e00090000&expire=1712080287&l=20240331174957345347B3BCB8E55416D2&ply_type=2&policy=2&signature=d33e500abb9cd4007c5d75123e52213b&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711907397.035903,1711907397.036973,1711907397.8710752,1711907397.8773491
9,okhykLGejIHQlRrPB0IgE9CAPAaAeAEOmLeAdM,6,1598412&747381&686404&490124&434980,okhykLGejIHQlRrPB0IgE9CAPAaAeAEOmLeAdM&owGyNAe9iOdhLLfIG5ACAPkAImQHEgEAjafPuQ&oILmugOHI7hgCNZIQnDaNHAIQjFfLkfCPAHDeE&ogfjQIeZggn7vdCNOlChIwHEALFAHLAhmNDkfE&okkGAWp0IcWUQeLALIdAOPhey9AjCPIm0gHeEa,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/okhykLGejIHQlRrPB0IgE9CAPAaAeAEOmLeAdM/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3120&bt=1560&cs=0&ds=6&ft=4KJMyMzm8Zmo0Xdc1-4jV7YWdpWrKsd.&mime_type=video_mp4&qs=0&rc=aDppODtmNjtpZGdlNzo8O0BpMzpoO2o5cjxqcTMzZzczNEAzNC4wL2IxNmAxLl4xYjY1YSM1YTUzMmRzczNgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712080313&l=20240331175146B19AD0A168EA1C56830C&ply_type=2&policy=2&signature=195455d3f6c7d42a782e085ab9ad1016&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711907506.662122,1711907506.663282,1711907507.922029,1711907507.928494
