seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,oEIDllUleXvzEBE4UEYDNo8AEsSMuqAQcgfFRb,7,680690&453098&311425&287331&199655,oEIDllUleXvzEBE4UEYDNo8AEsSMuqAQcgfFRb&oQVXX8siVOILGEiI4AiyANCBwCp4qBnnf5yC0y&oIIXEEBBINLyAIBy8iqRfVYOCsyCXilwp05nAt&okXCyiAIpByyyLCsNwOOARl0IfVX80BiDYEW5E&oMQezRBl5lubYFozlEEDLgFESqDfAv4uXI3cEz,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oEIDllUleXvzEBE4UEYDNo8AEsSMuqAQcgfFRb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1328&bt=664&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NWg0Z2c4NmZoNDM0PGc3aEBpM29pNmw5cmVtcDMzZzczNEAvLzAwXi5jXzUxMC0zMWEvYSMuNWVyMmRzYF9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712076517&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=1cd8b43474de24a54f3826964e29458c&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
1,oYKI8u4JZZeIifLMVyQugyAInxAekPdfB9fg6G,10,562568&400346&275429&264898&204719&175122,oYKI8u4JZZeIifLMVyQugyAInxAekPdfB9fg6G&oAQ57jCLwvf5PFsRuSWDBgQIS5CfAHs5TIskEe&oEeuyZMGiiGfnfOIa4LePgY9KkfIQAJd4yWIZA&o0WyIPkeMuIeNIKUJnGfZeL4hCLfAAdgZXyGQi&o8AKKi6uIIPRFM8QekfeJLxf9GAqZ4gdyeZnIA&o07IsOFv5QDGHuHAPSkgfkEsLfIKj1TCSTCe5C,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/oYKI8u4JZZeIifLMVyQugyAInxAekPdfB9fg6G/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1098&bt=549&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTk5O2Y5aTNlNzM6aTVpZ0BpanY6N3E5cmt4cTMzNzczM0AtXjI2MDEvNS8xYDFeMjNiYSNoYGVfMmRzNGNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712076520&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=82cba6a80e384881756fa2928b7e39ab&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
2,o8KTSCfE6gvgLWcSSICGjtA8QDQ1F9IXDkOe4f,9,521354&412885&287514&255291&191095&182645,o8KTSCfE6gvgLWcSSICGjtA8QDQ1F9IXDkOe4f&oQqMWC2I8IR7JeMfA8flQ8xtS4vSLgAPrC1jg8&oQ8gHkxtAkMI8ISLj14CCa7eGIQBgVLfPNPveG&oQ1XIcSjcIxeS2DtCbgFSvgaQf49LWECDJGkfA&oodI7xaBgkIISdvCkfkGeC4jMtALOa8gHfPLQH&oA8aJC8QsgvlLtxSIgCMj1AlfPAVW2IdMRe84f,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/o8KTSCfE6gvgLWcSSICGjtA8QDQ1F9IXDkOe4f/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1018&bt=509&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ODg3ZDxmZ2k5OGQ4NmVkZUBpMzx1amw5cjh4cTMzNzczM0BfYGNfYDAtXl4xMS4zNTBhYSM0YWMxMmRrMGNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712076519&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=b248656c78799d69b554ae2d868f46f7&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&lowest_540_0&adapt_540_1,20&2&14&24&25&28, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
3,oMLsjCmXeAmKOtRgIvEcfG5FIk8eI8o3ReqAQG,10,1111941&1047806&616384&541692&530925&466667,oMLsjCmXeAmKOtRgIvEcfG5FIk8eI8o3ReqAQG&oEW8jO1DLIkBIWH35CfF7rWEEUDQf6AFIAfs1C&oc5VbflRGQ8AHIJevHgyJQGXteULIORcFA9sze&oEt8GcqlXQIZRfOv5FeLLXsIIoGWepAKRAe2tE&oQJzcr6UXfOkWbQ5FvLIAsGRReAGOe8Qg8eVIc&os3HWkDAFpWIf582rjg1ACFIf3UIEkJfALOCgE,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oMLsjCmXeAmKOtRgIvEcfG5FIk8eI8o3ReqAQG/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2170&bt=1085&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=OzhkPGllNmg7OGU2OWZkZkBpanBqanU5cjVocTMzZzczNEBeLy8xYi4yXjMxY2BfYjBfYSNuXmZzMmQ0X3JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712076520&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=333562be7ef810f19e0359b11e248a46&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
4,oUDICYiSRIAuVALNR8efifcUOgE7SCDNLQrjTF,8,861548&564565&488223&412787&366831&304142,oUDICYiSRIAuVALNR8efifcUOgE7SCDNLQrjTF&o0tgRe2cILAkQxkAQGEGkFWidqesf2WivFbeER&oU8tFVFAFfEQUFAIteMUkWgNxAvff4GgdX5R72&oEraECAFRQu71jNgSxIYVfIuCOeiDfrCSKtLNi&o8fYDf7iIEMSIDeVSLLgFCNiQnjuAIRONCZ7rs&oEQuWDYIIASiSVJI7CeExRf4IQ1jgtFrLiCNOf,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oUDICYiSRIAuVALNR8efifcUOgE7SCDNLQrjTF/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1682&bt=841&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=Ojg8Z2Y1Omc2NzdmOzQ1aEBpamRwa3c5cnJxcDMzNzczM0AxNi9hMWA1NmExXl8vLl5eYSNnZWpoMmRrY2xgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712076518&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=4d50a78120979e7aeadd193d806c705c&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
5,oU0enAEsL7I9eOZOCyLIAmGDIZAjr0dRgieBq3,14,830868&649774&582932&474991&363836&276220,o03CXirBATBAG5QifbyIiQA8Ioztu2EpdgjWRq&oU0enAEsL7I9eOZOCyLIAmGDIZAjr0dRgieBq3&oc0esAEsLbIFeOZOCyLIAmGDIZAjCAARgieBq3&oM52Bf8gCi2qEVvToNyAiAtzI6IdAsQr2iyDGM&oY5o8Aftq2EKrvImCgAGIQiiC2ATIyzTB4idAb&oIzsDf5BEEuVITvnRPlAFBazQlR7AegW6E2LMv,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c004-tx2/oU0enAEsL7I9eOZOCyLIAmGDIZAjr0dRgieBq3/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1268&bt=634&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZDtkNmY2NDc0NGg3aDQ6M0Bpam1zZXY5cmp1cDMzaTczNEAxMmAzM2AuNi0xNjVeMS40YSNpLTVoMmRjbW1gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712076525&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=853d44647e47b274dc891e3af14249ac&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
6,oMBIGm4QEiZ6BAiM9ABQBEAFggTiUlvVLAB8c,9,1392079&1286076&808021&781884&708586&592770,oMBIGm4QEiZ6BAiM9ABQBEAFggTiUlvVLAB8c&oEUbTBBc6vGELgEZ9aFlABgQiimM74QANIrBA&okgIBLLVvCeAHYGtQetlfk4AIEgCAgqdwbqAjI&oIBAIAMAg6BQyyNFuBlgAbAUiHZvXT4m9icEE&oUqgGeqdIILkQPAAVxLALCCDgejvApwAWHjeYP&o4AAccgBKd6IBAvimDrZiTlET9MC40AFgBEQU,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMBIGm4QEiZ6BAiM9ABQBEAFggTiUlvVLAB8c/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2718&bt=1359&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=OmQ4ZWg3aTVmOjkzZDo6M0BpMzNybnQ5cm1xcTMzZzczNEA0YF5hNWAzXzQxYS1iLTA2YSMtbDFmMmRrbi1gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712076519&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=6726059d9ea31ebf95ad13d8bc779879&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
7,ocKeb6gOQEBiGQUHbtLIZDfC2IgMkDXfAA2Fvj,58,1795809&1459451&1182413&950599&717535&501384,o4gsfb2iiGIRQE4IGAiyA3HBwnpuMBjYvm9CB9&ocKeb6gOQEBiGQUHbtLIZDfC2IgMkDXfAA2Fvj&ogflibt9w29IAIRNyIEHG0ipCBBspmv3AgQnBQ&oUvIIC2bn9fjnGGsgQA4EtR3wQiKByAm9BBpoi&oMABHI9LkI9AUjrRbcZeCLt2fGFfsbg1C1GEZA&ogII29AAkEAX5QbtfKjEr28yfbMFHCbiMAfLYZ,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ocKeb6gOQEBiGQUHbtLIZDfC2IgMkDXfAA2Fvj/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2850&bt=1425&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=M2Q6ZTQ0aGVoNWZnNzg7ZkBpajM3a3c5cnlncTMzZzczNEA1MjIxLl8zNmIxYV4xYDAzYSNnMGZhMmRrampgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712076568&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=054c507fd055f85f49d2789b3a59c03b&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
8,oAAl3ZDoQBBEkWt6fEAQIKFFGU6if2z6WTyRJn,11,593884&400247&291699&271724&216494&190636,oAAl3ZDoQBBEkWt6fEAQIKFFGU6if2z6WTyRJn&oME217vivDO3ydQXESIEIZBUBTU5UAAoInidZ&oMd7RUirUQ212OBAiSzd9TZoABLGZEDvAIEU5&oIU7iSZTBAAcOud2duSDEFiEBZovU5YI21TFQ&oU5DUXSiZvHENBAUqoOrGAEZd2dEIQ1NBTi7A&ocvvdIBno2EGlL1B3UQETiS5DydZUZAE7OdAi,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oAAl3ZDoQBBEkWt6fEAQIKFFGU6if2z6WTyRJn/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1158&bt=579&cs=0&ds=6&ft=4KJMyMzm8Zmo0C-a1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZDdoOzg4OTdnO2U3ZDo2ZkBpanNnanA5cjtucTMzNzczM0BgLTEtYjNiXmMxNjIxLjMzYSNxNS1wMmRrcWJgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1712076521&l=20240331164829334F21AA4D47D14C39E2&ply_type=2&policy=2&signature=072d1c90316b4b6dbe6652bcd4cd1f3f&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711903709.469435,1711903709.469742,1711903710.6403131,1711903710.662993
9,osiBwfyEd36BVAzYwApFqvimiCAITQ77F03UMI,212,503091&430651&313008&283460&276588&217035,osiBwfyEd36BVAzYwApFqvimiCAITQ77F03UMI&oAp370tI6IUzCY3BiyqwUfB7iAvQAAxKvERd6m&oQCzRAIwp3Ai0iqY3CI677v37fBUBAHE3QwyUd&o4pB0HWLi7yQEDiwy76AzYqvUf7IAAC7dIBw33&ooIDuIAyQ7dYfi3870zBjwQCp6BvAAUAzEH3iq&owLfIpiBgUvB374QYyqdC60EFFid3IA7zAASow,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/osiBwfyEd36BVAzYwApFqvimiCAITQ77F03UMI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=982&bt=491&cs=0&ds=6&ft=4KJMyMzm8Zmo0l-a1-4jVVyZdpWrKsd.&mime_type=video_mp4&qs=0&rc=Nzg3NDQ0ZWhpNDplNWdmaUBpM3RpZ3U5cjNvcTMzZzczNEBjNGI1YF4uNV8xXi4vMTQxYSNuY3JeMmRrcmJgLS1kMS9zcw%3D%3D&btag=e00098000&expire=1712076724&l=20240331164831704008F705E153545CD8&ply_type=2&policy=2&signature=1715665e12f40be8ae0e5df2b9c961fe&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711903711.745986,1711903711.7473202,1711903712.641927,1711903712.657233
