seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,ooTl3gDhQDBECu56fEAgIqPFwJ5ReCw7hzpRSP,7,1343012&1131509&775722&731028&657413&544569,ooTl3gDhQDBECu56fEAgIqPFwJ5ReCw7hzpRSP&oUp0cAQbkpP34iEyv7ifBAwy4nqY9BI0IIB8Co&o0zkGB77EApo04KC8BniXQ9XmIDIw5i4ycApBf&o4f3SQRIDwY7JBnwgEfwAzTRhFpTjlDEw5CRoc&oY4co4w7fAIGi931IBIypzABniBpiCoQ0kyEM8&oYE2KdkGLCPzgVDLIIPTeAgSIHh5euhAnjQhej,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/ooTl3gDhQDBECu56fEAgIqPFwJ5ReCw7hzpRSP/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2622&bt=1311&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=PGY5NmY4OTdpZDo8ODk2M0BpanI0ZHY5cm48cTMzZzczNEBeMzA2Ni9iNTMxXi81LjIwYSMtLmNuMmRjcWJgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253843&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=02dc85839aa8cad4f268563909e966be&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
1,owQI8LLOPCC0HRGKIeNiEkgAIf8eovptlGGAjn,13,647249&464039&393845&297990,owQI8LLOPCC0HRGKIeNiEkgAIf8eovptlGGAjn&oAezfPtkvCHLRqoQXIlXpqA40OGAZLxeGIj8IG&os8l0FmIjIOATkmepWQUeRGLS2oLIHtPCAsGev&oUYHGGL5eejSQtdIXPAOtAgM8AKkveXChg8BTS,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/owQI8LLOPCC0HRGKIeNiEkgAIf8eovptlGGAjn/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1264&bt=632&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ODpmMzVkPDUzOGc1ZGQ2M0BpM3Q2dXQ5cm86cTMzZzczNEAzNDMvLzViXl4xXi4vNmJeYSNeMm02MmRrZWNgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253849&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=318a229c541dd45e566d698ce5b80314&tk=tt_chain_token,normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,20&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
2,oEEEwi4QIGRIyAxvwIkf7DuOoyiBCAiBp3NBZ9,14,3419396&2325264&1585990&1576623&1004631&667123,o4IYjgSDlBjxlC7FEMLMNAQvEDjhf8egQRIqPG&oEEEwi4QIGRIyAxvwIkf7DuOoyiBCAiBp3NBZ9&oQAAhX3Nw4esMjfLj8hCYiIGAkQ9HfSRKLYHgQ&oYjEaEIDglFBjY7FfnlRDgAxQvhQm8IeMGCX4S&owfDYtD6FDlG8xwYkRnIAB7EvxjQISgfglMQ5E&oUB3wtvGQRyDyiBCyl4AABpkifEBxIowI9DM5z,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oEEEwi4QIGRIyAxvwIkf7DuOoyiBCAiBp3NBZ9/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4540&bt=2270&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Z2k2OzU8OzZnZWY5NDg7O0BpM2w6dHI5cjRmcTMzZzczNEBfXjBjNjUzNmAxLWJgNWAtYSNmby9vMmRrYGxgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253850&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=b8e0780f445b00a2243d93e4f1d76ef5&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
3,oUDYgEkgAI4j9FdImkdfuwfaK3U4CjAaPLQfAH,61,1404883&791662&783154&655868&594274,oUDYgEkgAI4j9FdImkdfuwfaK3U4CjAaPLQfAH&o0YHALMNi2DfAij3bQkIxAH8AeFjCcByIEMfjz&o0i2YFjIIHAfaE3HQLtAMcNbkCiAz8jBfAoecy&oIEBLjQyuYefICcNp7AHBbyAibkZHzEIMAfij8&ocIVHLbIVCfE9AjMyYEAriiHA8B5zjQkNfceMk,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oUDYgEkgAI4j9FdImkdfuwfaK3U4CjAaPLQfAH/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2742&bt=1371&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Z2Y4aWdlZGVkZzs6ZzVnM0BpM200bWw5cml5cTMzZzczNEBgNC80MjNeXjUxMDQvYS0wYSNiazAzMmRjLTBgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1714253897&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=d86f81e4a9d653c0eeb351099766bcdd&tk=tt_chain_token,normal_540_0&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&24&14&28&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
4,osBAoKQeeaMnMzATfrEeXzBc8SQTHvIi9GQDet,13,478733&391406&320839&253802&201612&152964,o4MzTcDGASmITX9voeQXQfeBQKe8TeFhtAMDir&osBAoKQeeaMnMzATfrEeXzBc8SQTHvIi9GQDet&oQeBBAeDeQQZGQIvXBX8cKAOTfPyfoQrMEMSiD&oYvBPSTfI1eoKeriQDtBicAJMMXBAQ8e0AGMfQ&o8gBQUceM9GBAuMvrXvR8ngeQfSiDQMAQ8eeKj&oUgBQPcfM9GBAxMvrXPq8nkeQfSiDQUAQ8eeKy,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/osBAoKQeeaMnMzATfrEeXzBc8SQTHvIi9GQDet/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=764&bt=382&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTpoNjhoNWc3aDlnNjM6Z0BpMzw5cXQ5cnJpcTMzZzczNEA0My4uMjYwXjAxNDE2XzRgYSNucnBeMmRja2RgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253849&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=40cab4fe42336128355b2e484eae80e6&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
5,o8azCFAEEEcIgQFZ2Xfp4GJARhrbmDSfDQQzBJ,61,906658&895524&620229&508643&450988&324769,oURBpFDkQrJfozFAImY5A4SXimIEEGZfD2bCEg&o8azCFAEEEcIgQFZ2Xfp4GJARhrbmDSfDQQzBJ&ogQuIgHCj2eLADGMBLIeeFkXwSmITIJAkytKC5&oAXrgFDQtEmDFEZpvSfBRAJ0ZzCDb2EfAED41I&o4fDEDAFZISzMRQgAKEFCpE2p4aJDfQBSz9mrX&oEdgmLCjkGMhL9ISrAJXARLkgeLTB3HIeeRdtA,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o8azCFAEEEcIgQFZ2Xfp4GJARhrbmDSfDQQzBJ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1748&bt=874&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGU7OzQ1ZDg5Nzs3PGY7N0BpMzV3OHM5cmxwcjMzZzczNEAzYTJiYWA2Xy0xMzZeLTAwYSNwZmNkMmRjaF9gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1714253897&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=a27e5b7bff835754f39012975d922871&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
6,oIGFEkUdECMCtIIKUejJIqGHKdRekAKeQLABLM,12,694226&683215&465952&393720&375007&280924,oIGFEkUdECMCtIIKUejJIqGHKdRekAKeQLABLM&oABDK9IEIHAMdKCeeJLkFQQMeadtqIALGCkjQG&oQWdQk8LdGAYJeeCQkLGHjMWEIMAKCOCIteVFI&oEItedQAkBAL8IkSw8jKGCee2dGCHCYIMTtMLK&oQ8JkEOdFGMAe7lJePI3CLCIjHUGLAdktIeEMK&oIeMCGGMIHCI6sGieIAAElrLtkFdVeKdUkLjkJ,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oIGFEkUdECMCtIIKUejJIqGHKdRekAKeQLABLM/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1354&bt=677&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=OjxpZzM4aThkZjszZmQ8NUBpMzh0aWs5cmVscjMzZzczNEBjNDItYV80Nl4xMGNjX15hYSNjYG5lMmRrNC9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253848&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=1e64f6298e0210b85df5743c8bdaa27f&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
7,oURdkzIAIJAtegWWTPGe584fJUYVOFBEiQpXe8,9,1220843&1039257&736284&595830&510921&367736,o0HIRWsegtAeM8QAEGZYIzdiWelBU5X8MOf4Fb&oURdkzIAIJAtegWWTPGe584fJUYVOFBEiQpXe8&o8FOGvYW83W4UeNd8eTfIWzgZ85tQRXiOIAA1e&o0eeRYUIegtWOmz4RA58fIXzWjGi8A5xgEdFKu&owQe8XiR5FWA7AGf5dIALtgOUWY9e8SIe48zpI&o0fX8MYiQOFger5S4RAAIM6tdW8zR8eUpneGIW,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oURdkzIAIJAtegWWTPGe584fJUYVOFBEiQpXe8/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2028&bt=1014&cs=0&ds=6&ft=4KJMyMzm8Zmo0E3oC-4jVOtbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NTo7aTRmODpmOjc3OTZoZEBpM2l3d3E5cm04cTMzZzczNEBgYV4vLS81Xl8xMWMvX2NhYSNjZXJnMmQ0ZnJgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253845&l=20240425213715954558F210F7FD01B608&ply_type=2&policy=2&signature=3db13bc0f657a5f84703d926de228fa4&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1714081035.229441,1714081035.2301161,1714081036.687575,1714081036.6918359
8,oMTeSIAEB67SGBykgifVALQtQiNxKlDEF1JRGw,62,1448110&1230476&835164&773124&687273&557590,oMTeSIAEB67SGBykgifVALQtQiNxKlDEF1JRGw&oofCzGASeBDi6yJIQEQG1JADkNSgRl1xBERwiX&ooII6RBlLewySiQT1JPBngQESkDfAANL6EGxiG&o0pED8BSeIAMILljhIkkhfgjSgEqbBD3lQ0RbF&o0E6jAIgSTAiJiGyPiRk1efxFSB7DBFEQQjlNw&oclHShwNABkIGAiR1DQExUMQEeE6gDf7xSyBiJ,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMTeSIAEB67SGBykgifVALQtQiNxKlDEF1JRGw/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2828&bt=1414&cs=0&ds=6&ft=4KJMyMzm8Zmo0D3oC-4jVXvWdpWrKsd.&mime_type=video_mp4&qs=0&rc=OjM3PGU6ZGRkaDk0N2c2OkBpajc8dm85cjNmcTMzZzczNEAuNGFfNDQ0NWAxYy4xX14vYSMxLmMzMmRjZmxgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1714253900&l=2024042521371780951849B180270197F9&ply_type=2&policy=2&signature=a5d219aba045362cf5c218501e63dcbc&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1714081037.797117,1714081037.7979221,1714081038.832837,1714081038.833214
9,okwu3iBRSBlPe3EfwgDoASH6IPnFA3DidvEVFQ,12,2301277&1882122&1170423&1117811&887250&824980,okwu3iBRSBlPe3EfwgDoASH6IPnFA3DidvEVFQ&o0leX3nwEuFuB6AEIFCwJDALQRiV3SPoXg3Bfi&oEw6nBUEREAAHSoP3bIQo3BlsvuiiDFFBggfwe&oQERfSlAFNYA0FuwBDI6neijhBQB3gP3iwEnoO&oEvnEBwiRSoP6fPuwgQFKESeIAAl33BSJFNDiB&oEHFEBeXEASFAnQE3DwiK6fBnIbRgMi3lwBouP,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/okwu3iBRSBlPe3EfwgDoASH6IPnFA3DidvEVFQ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4494&bt=2247&cs=0&ds=6&ft=4KJMyMzm8Zmo0D3oC-4jVXvWdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZWc7NjNnNDU8PGhpZjtnOEBpMzp5ZHE5cjhlcTMzZzczNEBhLWIxNF82XjYxMGAxXl82YSNraTMtMmQ0cmxgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1714253850&l=2024042521371780951849B180270197F9&ply_type=2&policy=2&signature=fbbea2d5968514158039bd9250d19d9a&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1714081037.797117,1714081037.7979221,1714081038.832837,1714081038.833214
