seqnum, uri, duration, bitrate_string, uri_hash_string, download_addr, gear_name_string, quality_type_string, request_time_start, request_time_start, request_time_stop, request_time_stop
10,v15044gf0000cnbbo5fog65obcv71jr0,216,3599390&2130689&1886838&1583658&854238&563192,v15044gf0000cnbbo5fog65obcv71jr0&v15044gf0000cnbbo5fog65obcv71jr0&v15044gf0000cnbbo5fog65obcv71jr0&v15044gf0000cnbbo5fog65obcv71jr0&v15044gf0000cnbbo5fog65obcv71jr0&v15044gf0000cnbbo5fog65obcv71jr0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c003-tx2/o4f5W3KAiQAinwAW4DBzqyEK6Iw4XvI01i2CXz/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3684&bt=1842&cs=0&ds=6&ft=4KJMyMzm8Zmo0eKFF-4jVh.rdpWrKsd.&mime_type=video_mp4&qs=0&rc=OWU8MztkNWY2ZDo4MzloNEBpM206ZnI5cjhlcTMzaTczNEBgLy1eYi8wXjAxM2EtLTBiYSNvLnNfMmRjbF9gLS1kMTJzcw%3D%3D&btag=e00098000&expire=1711760842&l=20240328010345086C7C61BB70070A2174&ply_type=2&policy=2&signature=2e86c921db37bc31e541badc1abba997&tk=tt_chain_token,adapt_lowest_1080_1&adapt_lower_720_1&normal_540_0&adapt_540_1&lower_540_0&lowest_540_0,2&14&20&28&24&25, 1711587825.870304, 1711587825.871115, 1711587827.1647592, 1711587827.165066
11,v12044gd0000cmbjg9fog65otq6oenp0,21,921530&696556&485902&434479&355053&342650,v12044gd0000cmbjg9fog65otq6oenp0&v12044gd0000cmbjg9fog65otq6oenp0&v12044gd0000cmbjg9fog65otq6oenp0&v12044gd0000cmbjg9fog65otq6oenp0&v12044gd0000cmbjg9fog65otq6oenp0&v12044gd0000cmbjg9fog65otq6oenp0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ogpsczO3DIMekuxgAOFgSSRlvBfplEDQEygREl/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1798&bt=899&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NTo2N2ZkODg0aDVpZ2k1M0BpM3FydHI5cjxtcDMzZzczNEAxLTEwYl80NjExL2IyYTNfYSNtYjNxMmRjZF9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760697&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=c0d68954484b9a799daf7b3c33b2611c&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
12,v12044gd0000cmrc9snog65kjkgempu0,8,1335583&1046066&632621&574237&517623&431833,v12044gd0000cmrc9snog65kjkgempu0&v12044gd0000cmrc9snog65kjkgempu0&v12044gd0000cmrc9snog65kjkgempu0&v12044gd0000cmrc9snog65kjkgempu0&v12044gd0000cmrc9snog65kjkgempu0&v12044gd0000cmrc9snog65kjkgempu0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oA0rbvEs8knAi2OBDIgQZBtEUSCE48VBixZYb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2042&bt=1021&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NmlmODVpPDY3MzNnZjo4OEBpM3Nobm45cnZmcDMzZzczNEAyLmEvYF4vNTYxLWJeLjY1YSNyamRnMmRrNm9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760684&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=7d56d03689fc75f52ad289d83582a2bf&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
13,v12025gd0000cn1dt3vog65is3sg4060,164,1444152&1115973&979675&798392&556235&382739,v12025gd0000cn1dt3vog65is3sg4060&v12025gd0000cn1dt3vog65is3sg4060&v12025gd0000cn1dt3vog65is3sg4060&v12025gd0000cn1dt3vog65is3sg4060&v12025gd0000cn1dt3vog65is3sg4060&v12025gd0000cn1dt3vog65is3sg4060,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oYLIxCoI3fQACr6XAggIW3fL4efb8UJIOGYFAE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2178&bt=1089&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=PDQ7NmQ7ZDtlOGgzOGY8ZkBpMzNqNmw5cjZncTMzZzgzNEBhMGIvMGEvNS4xXzEuLmIvYSMzMXBwMmRzcS5gLS1kLy9zcw%3D%3D&btag=e00090000&expire=1711760840&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=d6a3934006edbace20a428c8048e6ed3&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
14,v12044gd0000cmggovvog65qljiqakg0,195,1618782&1529415&930367&876233&773399&638627,v12044gd0000cmggovvog65qljiqakg0&v12044gd0000cmggovvog65qljiqakg0&v12044gd0000cmggovvog65qljiqakg0&v12044gd0000cmggovvog65qljiqakg0&v12044gd0000cmggovvog65qljiqakg0&v12044gd0000cmggovvog65qljiqakg0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o4IUElhiRSOflx2gDgQQNEroIArlW6BuWfkDiB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3160&bt=1580&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NTplN2Y7aWZmO2k0ODNmNkBpM250bXQ5cnlqcDMzZzczNEAyYWAtYmNjX14xMTEyNmIzYSNkXmZpMmRzbGRgLS1kMS9zcw%3D%3D&btag=e00098000&expire=1711760871&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=051d541204c94abd8c8127c67c8bcbba&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
15,v12044gd0000cmg6qpnog65heptcr0k0,9,886151&683564&447963&437258&415438&309084,v12044gd0000cmg6qpnog65heptcr0k0&v12044gd0000cmg6qpnog65heptcr0k0&v12044gd0000cmg6qpnog65heptcr0k0&v12044gd0000cmg6qpnog65heptcr0k0&v12044gd0000cmg6qpnog65heptcr0k0&v12044gd0000cmg6qpnog65heptcr0k0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o8fNpMQ7QAkNsCeILH3Q32r4kgljAGWsLACeg8/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1730&bt=865&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aDtlNDtoaTZlN2U5PDo0ZEBpMzNmc2s5cnM5cDMzZzczNEAvYjU1LTBeXzExLmAwM15eYSNob3FiMmRrbmRgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760685&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=a8b3a304ba4b7962b705de487eb94c4b&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
16,v12044gd0000cnh2lhfog65ugng54c6g,7,1168825&691423&618807&535197&454984,v12044gd0000cnh2lhfog65ugng54c6g&v12044gd0000cnh2lhfog65ugng54c6g&v12044gd0000cnh2lhfog65ugng54c6g&v12044gd0000cnh2lhfog65ugng54c6g&v12044gd0000cnh2lhfog65ugng54c6g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/occeDBfDSI9rRSlECKSNP4MiiBuA7ErAFQBFEg/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2282&bt=1141&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Y0OTM4PDhoaGk7NjNmNEBpamY4cXg5cms1cTMzZzczNEBgMzIyNTUuXjAxNi0xL19eYSMzMWRkMmRjaWVgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760683&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=63069750c50c569fc37126a55d7cc41d&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
17,v12044gd0000cmim27fog65l2qa5mfh0,11,1061257&729460&540009&470050&427081&389339,v12044gd0000cmim27fog65l2qa5mfh0&v12044gd0000cmim27fog65l2qa5mfh0&v12044gd0000cmim27fog65l2qa5mfh0&v12044gd0000cmim27fog65l2qa5mfh0&v12044gd0000cmim27fog65l2qa5mfh0&v12044gd0000cmim27fog65l2qa5mfh0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o4IlEQBZIYR0ADByFiqNfPkpiC1COiBwpbrvAs/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2072&bt=1036&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aTk1ZjlnaTUzZTo2PGllZUBpM2k4dG85cjpwcDMzZzczNEAtYi1eMl9jNTMxLi0xMjZjYSNlal4vMmRjL2ZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760687&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=9dab77aeed441b25868ebf305dc3c8c4&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
18,v12044gd0000cmu0n6fog65qkk14i0v0,70,1810478&1310643&777179&740215&637435&555335,v12044gd0000cmu0n6fog65qkk14i0v0&v12044gd0000cmu0n6fog65qkk14i0v0&v12044gd0000cmu0n6fog65qkk14i0v0&v12044gd0000cmu0n6fog65qkk14i0v0&v12044gd0000cmu0n6fog65qkk14i0v0&v12044gd0000cmu0n6fog65qkk14i0v0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oAFueVXlvAsSDBZgE1gA9RFBSF4fIPS3ES8gQD/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2558&bt=1279&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OTU3NWUzZDw1PDNnPDQ1Z0BpMzM3bnQ5cjkzcDMzZzczNEAuXjMyX2BjXy8xMDEvMjAwYSNzZi5oMmRja3JgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711760745&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=7bd25ea9de2818a5c5693d36eb10b83d&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
19,v12044gd0000cmps247og65q9rqqu1hg,11,1462072&1219929&863322&688531&688189&513701,v12044gd0000cmps247og65q9rqqu1hg&v12044gd0000cmps247og65q9rqqu1hg&v12044gd0000cmps247og65q9rqqu1hg&v12044gd0000cmps247og65q9rqqu1hg&v12044gd0000cmps247og65q9rqqu1hg&v12044gd0000cmps247og65q9rqqu1hg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oETW4GUiZPbEqBvvBEBWQAEBz6bQIgPtBwijX/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2382&bt=1191&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aThmaWdnO2c6OjMzOTc5NkBpajR0dXQ5cjd2cDMzZzczNEAvYDFjXmBeNV4xLzAyNWFgYSNlcm42MmQ0L21gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760687&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=13b994d631ee6c45061bf08f8c61ea86&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
20,v12044gd0000cmupu7vog65mgea5f8cg,9,1480801&1320379&912046&735837&680260&553923,v12044gd0000cmupu7vog65mgea5f8cg&v12044gd0000cmupu7vog65mgea5f8cg&v12044gd0000cmupu7vog65mgea5f8cg&v12044gd0000cmupu7vog65mgea5f8cg&v12044gd0000cmupu7vog65mgea5f8cg&v12044gd0000cmupu7vog65mgea5f8cg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/o48WoeGrRxM9K2NQehWxfg7fOkFKRAF0nhAIHA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2578&bt=1289&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OmhkZThlPDhmMzQ6Ozo4ZEBpajs4aHA5cjpzcDMzZzczNEBgYi4wXjQ0XzExXy42NWIuYSNgY15kMmRzcnJgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760685&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=173034a62795ca25633fcdb459dc27b8&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
21,v12044gd0000cmec6pfog65k4rbfe7bg,14,2440033&2040682&1484495&1461948&1055479&757368,v12044gd0000cmec6pfog65k4rbfe7bg&v12044gd0000cmec6pfog65k4rbfe7bg&v12044gd0000cmec6pfog65k4rbfe7bg&v12044gd0000cmec6pfog65k4rbfe7bg&v12044gd0000cmec6pfog65k4rbfe7bg&v12044gd0000cmec6pfog65k4rbfe7bg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/owGzvkJLRCcOvgI9eejEIeQHzbFcYAd1AmANLL/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3984&bt=1992&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OTNmNjZpNzplNzM3NGg3OUBpajppdW45cnNmcDMzZzczNEA0NTJfMC1jXmAxL2MzNTE2YSNfYl8xMmRjM2JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760690&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=639ebd3267fb92dcb7cc83c65acf991f&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
22,v12044gd0000cmddl8vog65ihhu02jg0,9,1877048&1362480&1055815&746917&732559&541322,v12044gd0000cmddl8vog65ihhu02jg0&v12044gd0000cmddl8vog65ihhu02jg0&v12044gd0000cmddl8vog65ihhu02jg0&v12044gd0000cmddl8vog65ihhu02jg0&v12044gd0000cmddl8vog65ihhu02jg0&v12044gd0000cmddl8vog65ihhu02jg0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ooQTHRgfIyiOWpBKAwBaB1iWmxTzwAyIjp2BEC/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2660&bt=1330&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=ODMzZGRlOWc8OTZkODs8ZEBpM20za2w5cjtncDMzZzczNEA1NDU2YmEuXzUxMjEuLmNgYSNkL3JlMmRzaWFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711760685&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=27cef3d1e89f48f750eb1710a8f06868&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
23,v12044gd0000cmqjkfvog65sqaclr2gg,73,1020159&916776&774430&608721&503977&375300,v12044gd0000cmqjkfvog65sqaclr2gg&v12044gd0000cmqjkfvog65sqaclr2gg&v12044gd0000cmqjkfvog65sqaclr2gg&v12044gd0000cmqjkfvog65sqaclr2gg&v12044gd0000cmqjkfvog65sqaclr2gg&v12044gd0000cmqjkfvog65sqaclr2gg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oEFqfpREGTjKgIeQHCFLAd9DACkdQH2qfnaI75/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1790&bt=895&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=ZzVoODRpaWg8Zjc6ZzdoNUBpajVvZHY5cmltcDMzZzczNEAvYGMzNTU2NjQxM2E0NTQxYSNkb2BuMmRzaG5gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711760749&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=76c14c4968214e8ffbb660ef2c5fedc3&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
24,v12044gd0000cmim9c7og65qljhircm0,64,1186612&730620&661976&620532&495813,v12044gd0000cmim9c7og65qljhircm0&v12044gd0000cmim9c7og65qljhircm0&v12044gd0000cmim9c7og65qljhircm0&v12044gd0000cmim9c7og65qljhircm0&v12044gd0000cmim9c7og65qljhircm0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oQZtBMsVEtsr4aJIwEPglZHUsikA0iQBK6UEO/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2316&bt=1158&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Zmc1ZjNkZ2Q2Zmg2NzloO0BpM2ZsbXQ5cmZwcDMzZzczNEBiXjMyYDRfXy4xNGNeMTEyYSNqb2VpMmQ0NmZgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711760740&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=852609ae8411ccf07077f349308f9cab&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
25,v12044gd0000cn1p24vog65is413gea0,60,990029&908255&680037&550967&487346&360872,v12044gd0000cn1p24vog65is413gea0&v12044gd0000cn1p24vog65is413gea0&v12044gd0000cn1p24vog65is413gea0&v12044gd0000cn1p24vog65is413gea0&v12044gd0000cn1p24vog65is413gea0&v12044gd0000cn1p24vog65is413gea0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oo4Ih0OQBBk4Ip4DmUi3wiEiIAyQQ6JfCGAyic/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1772&bt=886&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=O2czZTs7NGc0NWVmNDw3NkBpM2g2N2w5cjdzcTMzZzczNEBeLy8yXy1iXzYxYmM2MS1eYSNeZC5wMmRzLy5gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711760736&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=b741b281918bae39777d11dc8541d4ce&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
26,v15044gf0000cns579vog65ubflc19q0,454,1572459&1553013&1068779&858858&698987&464301,v15044gf0000cns579vog65ubflc19q0&v15044gf0000cns579vog65ubflc19q0&v15044gf0000cns579vog65ubflc19q0&v15044gf0000cns579vog65ubflc19q0&v15044gf0000cns579vog65ubflc19q0&v15044gf0000cns579vog65ubflc19q0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c001-tx2/ogptJDOI0UFFIsnfIA84eqLVVnjAeAr8EErCRH/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3032&bt=1516&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NDU4Zmc8NGk1aWllZDQ4M0BpMzxmaXg5cjw4cTMzaTczNEA2LjMxX2JiNi4xMTJfYWNgYSNuLmlfMmRzNHBgLS1kMTJzcw%3D%3D&btag=e000a0000&expire=1711761130&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=0ab0273f39c28fa54797e07149323eb8&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
27,v15044gf0000cmot1cvog65h4q3tvqm0,26,645910&437894&411630&380719&250145&193575,v15044gf0000cmot1cvog65h4q3tvqm0&v15044gf0000cmot1cvog65h4q3tvqm0&v15044gf0000cmot1cvog65h4q3tvqm0&v15044gf0000cmot1cvog65h4q3tvqm0&v15044gf0000cmot1cvog65h4q3tvqm0&v15044gf0000cmot1cvog65h4q3tvqm0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c004-tx2/oUIepnIAqsALsI606Xj6EYehWFGtICBEfQZLmx/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=854&bt=427&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OWg5NGc1NjlkZTQ2Ozs5NUBpM3R3dGs5cmZ3cDMzaTczNEAyNjIvNC5fNWAxYTIxYGM0YSNqczAxMmRzLmxgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1711760702&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=a629d6832cb89474c68bc70790394d44&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
28,v12044gd0000cnf0tpnog65mgeb0fri0,62,1404011&1401581&827773&711315&708010&502705,v12044gd0000cnf0tpnog65mgeb0fri0&v12044gd0000cnf0tpnog65mgeb0fri0&v12044gd0000cnf0tpnog65mgeb0fri0&v12044gd0000cnf0tpnog65mgeb0fri0&v12044gd0000cnf0tpnog65mgeb0fri0&v12044gd0000cnf0tpnog65mgeb0fri0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ocp8BW3eA0fjaM0uRQHHNHuAeFQIvLJkAAC8gL/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2742&bt=1371&cs=0&ds=6&ft=4KJMyMzm8Zmo0SiFF-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OzxoPGhlZjc3NWZkNWZoOUBpM3UzaHA5cnMzcTMzZzczNEA1L2IvXi0tNjYxYzFgY2JhYSNmY19kMmRrcWNgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711760738&l=202403280104352374A6B3D703DC0AA7B2&ply_type=2&policy=2&signature=0e595a63d992233a917737ccb075c3fb&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711587875.114452, 1711587875.115006, 1711587876.734199, 1711587876.8473
