seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,oc4UPbLEgKiibcL1E35ldaZZiC5NSUAEBIzQB,11,1695804&1646942&895635&844513&727162&590068,oc4UPbLEgKiibcL1E35ldaZZiC5NSUAEBIzQB&osyWqAfpS0Igy3RfEUgmQaFEdQE2rlSQDcDtBw&o8BiAUEb1RBNc34gQIdllUjPPzB5LnLBZSZEi&owLAU47gE3dicTIBZz1iEqjP7BUQNlLMJZSbB&oUjCkLHZATpeeUptcLUXAkklfIgIRE1MGbutIA&o81cbLUmB3ZiZiNELl4AtUIzSEvBBvbgdANKP,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oc4UPbLEgKiibcL1E35ldaZZiC5NSUAEBIzQB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3312&bt=1656&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=OzppaTU7Z2Q3ZGQ5aTY7NEBpanVmb285cjhncTMzZzczNEBiMC40MTItNTExMGM0LmEuYSNgbjMyMmQ0bTZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712079395&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=6eec9f4ad2124379faac1d09095c65e0&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711906583.679968,1711906583.6812181,1711906584.53493,1711906584.5362408
1,oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt,61,1968551&1241259&936812&783065&689112&512456,oM7oIjyxyIqOCUi26AeioLmiErBQSOAEgAvmh2&oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt&o0mS2Av2qeEQy6IPCgArIEiixpG70yoXB7ijAX&oIvgs7Trjy21IAip6rEiSCyBAmFyeEIom2qAQi&oUvyMEI7CbBeroLiw6imgIAEiyF2EAA2j7QqSA&oEjADEgvro9yiiA2ImEyI67BAiICq0Q2SreTEu,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2424&bt=1212&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q3aDw8NjZmNWllaWdnZEBpM3VmZ3A5cjNocTMzaTczNEA0LzQzYl4wNV4xYGJhLmBjYSNtNmk2MmRrYWhgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712079445&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=21cb5611a435b40ffa0721d0ee6adf74&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711906583.679968,1711906583.6812181,1711906584.53493,1711906584.5362408
2,oo86OVTERjjaQEcIhCFLANXDAfknHHccfjeIs4,61,1332349&987885&823097&638353&458696&321884,oEmZQeLNnGkdQ5e0HgGAIm9wjrLAbCPITGI1eF&oo86OVTERjjaQEcIhCFLANXDAfknHHccfjeIs4&oIjm6AsAjkQMaEELveFfHCAT8NFDTfIVjGD4IO&o4Is6LsIkCjEAAjj4aEArFEHTND08eQTVffOmk&ocDY8MEEIHALOJefjNFk6XDsfcTaQIAVDCjjQ4&ocjNcQCfLnHGL8a6C4FEATDOIeAj5nXEIVfskj,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oo86OVTERjjaQEcIhCFLANXDAfknHHccfjeIs4/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1928&bt=964&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4a1-4jVfDVdpWrKsd.&mime_type=video_mp4&qs=0&rc=NTw8aDVoZGlpNjZlOTw0ZUBpanhvZnY5cm02cTMzZzczNEBfYTBhLTBjNTQxY2MyXmM1YSNjYGEyMmRrNnFgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712079447&l=2024033117362617B90487F6CC7655F5EC&ply_type=2&policy=2&signature=4e030abbe32eee501239574728880edf&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711906586.063931,1711906586.0662348,1711906587.0126238,1711906587.013439
3,oUIDlzgppCaCEBqOfITDGNGAEWSpYSJQlgfFRS,16,2341487&1715791&1224795&1209720&1045963&862906,oUIDlzgppCaCEBqOfITDGNGAEWSpYSJQlgfFRS&oYgnEGdpkBVgwAD0ZhVMvuIQiBciZEJ2U4wXS&owYqpFBRSDlmzCETSgElAyoNQfSaOxDEXfIwCg&oshnQvBpUM4SgC0WbEvBdV2kSczJIAGiEiZwa&oERCpEciGkB2IS0HnZQCg8GhJaAMiEUwQV4vB&o4mzSQaIDCBTCBSSgEfoAfgWNFOlDlDEgpqRNY,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oUIDlzgppCaCEBqOfITDGNGAEWSpYSJQlgfFRS/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4572&bt=2286&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4a1-4jVfDVdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZWc7ODw7OTUzOmk7ZjlmPEBpajw3bm45cnA1cTMzZzczNEBhMTExY2FgXzMxXzA2MTUwYSNeYWhnMmRrNjNgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712079402&l=2024033117362617B90487F6CC7655F5EC&ply_type=2&policy=2&signature=3b44d4bbea2150ba534c1132687cf152&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711906586.063931,1711906586.0662348,1711906587.0126238,1711906587.013439
4,o8RB1FDcQEjfKhv1Pl5hAwS8XdIEEOLqDBJeEg,77,1557290&1257322&893894&807914&732360&582622,o8RB1FDcQEjfKhv1Pl5hAwS8XdIEEOLqDBJeEg&o09EqTLbQ1hESNvB94eDfDgR1jAFgVBgXIZlIE&oAqLIwF7TESjte18DQDAE1vhR1lgJBCEIBEqf3&oQeeIgHRGU4rDFJ7AIePAEAfXLqJdWORVDAGy8&owGRDEgqI1lQL7EmEB8zeSFGEvwaJDfBhDAK1j&oA8whFBRSDlGvqE1JgFEAJOLIfej15DEMREaBQ,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o8RB1FDcQEjfKhv1Pl5hAwS8XdIEEOLqDBJeEg/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3040&bt=1520&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4a1-4jVfDVdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGU5NmY8OjczOThmZTpmNkBpM3huO2o5cnI0cDMzZzczNEAyMS9hM14xNmExMWJhM2EyYSNsX2ZxMmRzbnJgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712079463&l=2024033117362617B90487F6CC7655F5EC&ply_type=2&policy=2&signature=929c914f4515b0fcdd98a7cd3ff995a8&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711906586.063931,1711906586.0662348,1711906587.0126238,1711906587.013439
5,oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE,6,968681&827679&612591&487579&461681&351655,ooVnEmfDVI9TRvlEAM5fLxOSFBvA7EJcFMZjEA&oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE&o4fR9xEPm1AphFV3EnJjI7AIDfAGFEHOvBxlSE&oc3EffSFvASRDUPEGm9EAjBVIExFIW7nlOJAX3&ocflgvRPE8DxmFnEIIFJjIK2Ef6nEAB9SOFVAA&owXEU0FEPFdQIAvGoQeIe2IJAFRaA44fCmIYge,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c003-tx2/oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1616&bt=808&cs=0&ds=6&ft=4KJMyMzm8Zmo054a1-4jV.d.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NmU1aTs8NGc7aWg8ZDlkNUBpajpnN3g5cnJscTMzaTczNEAvY2IxYDAyXmMxMTZjMi9gYSNjY3JkMmRzMS9gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712079422&l=20240331173655DF8A050B42078B57479B&ply_type=2&policy=2&signature=8fb28e5e924440ee4fec567e24a9c6cd&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711906615.575857,1711906615.576909,1711906616.606237,1711906616.607507
6,oIDfJE6QDEw6lFmC2JCfHEkPHSByBVQtrlI8AB,11,842962&789439&521280&439836&406834&322128,oIDfJE6QDEw6lFmC2JCfHEkPHSByBVQtrlI8AB&oUQIrLlEAC4COgre1IIAfLICH1GUt1gBbekL0S&osl6P621EU8yBStCIlTrFBA8LVF0wJffgQEDDE&oUEiEJbf8P2IEFCVlw6ltJFDyTnDfjQBAS6DrB&oIEVEqEr63EfgvDSBQfyFtAJIDI2z0plB86l1C&oseLilrPESG1IXTIegLHLQ9dCk9eIgC14tNSbA,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oIDfJE6QDEw6lFmC2JCfHEkPHSByBVQtrlI8AB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1646&bt=823&cs=0&ds=6&ft=4KJMyMzm8Zmo054a1-4jV.d.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OjVnOjRmNmk3aWY3ZWk6O0BpM3BraXc5cnN2cTMzNzgzM0BhNi4zXmMuX2MxXzFjMjBiYSNtMmxfMmRjLmlgLS1kLzZzcw%3D%3D&btag=e00088000&expire=1712079427&l=20240331173655DF8A050B42078B57479B&ply_type=2&policy=2&signature=da49f16746ff5b5357415b33789a8dec&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711906615.575857,1711906615.576909,1711906616.606237,1711906616.607507
7,oEf5rLHwfnuEEYdFHAIJ7zHfpxuADFQDgrkCaL,25,1174045&669976&506323,oEf5rLHwfnuEEYdFHAIJ7zHfpxuADFQDgrkCaL&o8LfHz7YIFLaCrwEQpE5QHAXgrFfikfuHAxDHE&oICrAY7fWFXDwELgQLEDzffaIF1sAHxuHk5prr,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oEf5rLHwfnuEEYdFHAIJ7zHfpxuADFQDgrkCaL/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&br=2292&bt=1146&cs=0&ds=6&ft=4KJMyMzm8Zmo0E6a1-4jV3lbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zjo7PGlnaDZmZWQzaTQ8ZEBpanc2OHM5cnRlcTMzZzgzNEAvMGAyYmFiNmIxY2A1XmM2YSNqX29wMmRjMHJgLS1kLy9zcw%3D%3D&btag=e00088000&expire=1712079461&l=20240331173715A9B3D988EBF3E255F029&ply_type=2&policy=2&signature=38e92c2a5cfbf37a07ccb406a5f6a734&tk=tt_chain_token,normal_540_0&lower_540_0&lowest_540_0,20&24&25, 1711906635.5927591,1711906635.593416,1711906636.6267169,1711906636.633638
8,oo8R3vEdlC4kv6UqEj6QftgQDfA1FBgp6BHlXI,8,1129092&1044926&679187&605091&469068&456013,o4QgjpfQA46EX3UlRo8BB6lVxEIAQgF6SdCvfD&oo8R3vEdlC4kv6UqEj6QftgQDfA1FBgp6BHlXI&oA6vDf3QEEvUItfp4WlgFBj6QnRXAH68dBbBl4&okR1LBQlA3YIpTql8XUFE66vQBjfJnu6BgDfE4&owp4LD6Q8NFXBOQfEg36jUlwflR6vAJtEIlBPx&oMgy6EXllBGufpQ3ADBBFbSvFO6QUIfRqEj468,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oo8R3vEdlC4kv6UqEj6QftgQDfA1FBgp6BHlXI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2040&bt=1020&cs=0&ds=6&ft=4KJMyMzm8Zmo0E6a1-4jV3lbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZTZmZWc3OzY4PDs2NDozM0BpM25lN3U5cjdxcDMzODczNEAvMWAwMF4uNmIxXzFjLTRhYSNzbmJyMmQ0cXJgLS1kMTFzcw%3D%3D&btag=e00088000&expire=1712079444&l=20240331173715A9B3D988EBF3E255F029&ply_type=2&policy=2&signature=195c6bb84f8de538902916187b0af3e4&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,2&20&14&24&28&25, 1711906635.5927591,1711906635.593416,1711906636.6267169,1711906636.633638
9,ogfl6KRnEYD7xuoE7LFzhIuXDZBeEgB9iCQSCA,13,1082191&1025972&594478&536621&464838&385051,ogfl6KRnEYD7xuoE7LFzhIuXDZBeEgB9iCQSCA&oExuhCg7fAIuAz3tQDRle6BZNEDSFEoKCiBEt9&o07IkeFcoAEjGdYQeE6IADCkWH3Lg9e7LJnFZH&o0gtKEixlDl7LCh9ADBJDWo7FNzISEfRXEeCuZ&oUCl5Czx4AL9LRlUgIFZ7LSDhfeCKdiEDEB7uE&ooDCuXfzJxCilF1EUV9BAhSZE7EDLIegRKHt3s,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/ogfl6KRnEYD7xuoE7LFzhIuXDZBeEgB9iCQSCA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2112&bt=1056&cs=0&ds=6&ft=4KJMyMzm8Zmo0E6a1-4jV3lbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Ojs3OWVpaGU5O2c1ZTQ3Z0BpajU3cXg5cnI1cTMzZzczNEA2L2BiLi9iNV8xLjY0MmExYSNgaGpkMmRjbWtgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712079449&l=20240331173715A9B3D988EBF3E255F029&ply_type=2&policy=2&signature=696b14eaf46612f32b9deb488e765081&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711906635.5927591,1711906635.593416,1711906636.6267169,1711906636.633638
