seqnum,url_chunk,duration,bitrate_string,url_chunk_string,download_addr,gear_name_string,quality_type_string,request_time_start,request_time_stop,response_time_start,response_time_stop
0,oUlVSX0iQBoIiAiR8D1EtGTQFeEpgPfrWwWBi3,60,744731&726363&724456&586950&422485&314425,oUlVSX0iQBoIiAiR8D1EtGTQFeEpgPfrWwWBi3&oc2eoAWPLkAQnIRLf6LeHCAIjsU0BcgKjUGyID&owoi3EB1IuRSXwFQcf8i0EiplQMWtBvDeQigAD&oo0tgeBQNElEiT1wcSfBRiQPP8oOWiEpAiD3FI&ocJBiBpiiE8Bo3w0IQDGif3QSWe2lEAtSD1Rgw&oAlQSO0iQBoIiAiR8D1EtGCQCeEpgGfTpwWBi3,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oUlVSX0iQBoIiAiR8D1EtGTQFeEpgPfrWwWBi3/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1454&bt=727&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zjk8Mzg4OjhmNWdpZ2Q1NUBpajs6ZXY5cjs4cTMzZzczNEAwYzVgXi5jNmIxLzUtNWEuYSNvX2FlMmRjZG5gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712006828&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=301e732792f22654619b392ced148bea&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
1,o88eBIZqgCIW1j8gARbBfWAfQAKA3L3gMIjBQ8,45,1008663&873212&690637&588968&531824&383275,o88eBIZqgCIW1j8gARbBfWAfQAKA3L3gMIjBQ8&owN3SErVZEWIQAwDATB0i8HExQBiPcPA6BRBI&oIIPPcEBxAlX0B3A6Z4EBIR6gNDTQBwiAWQiV&oIPkKIB8T3QDNqBBzAREQiVwNnA0WZIEPBcAi&owF8IWKDA7bjeMfQIegIZAz1ubQIgLQqAgCAQg&oUiQ7zwiCdcWBKZBIVPAT9P03FEBQBRAmNEIA,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/o88eBIZqgCIW1j8gARbBfWAfQAKA3L3gMIjBQ8/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1970&bt=985&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NzUzOjkzODpoaWg2NmVoOUBpam5vNXE5cm03cTMzaTczNEBhLzYxX2MyXjExYjIzLl5gYSM0YS5sMmQ0Ly1gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712006813&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=27c26a14c6d057fa7b32aad6ca5459c5&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&2&14&28&24&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
2,oUQ4yRBlWsyzkFH25meDBAgEVSEfAsKOCIDFEs,6,2065408&1689704&1101635&1067731&834783&762669,oUQ4yRBlWsyzkFH25meDBAgEVSEfAsKOCIDFEs&oQLbZyBBpDNVqEUBzLEPANh8iRA02lQvJCiTI&oEyTzAiD5RjL8JBAiVHbazZLCBGNpEhPxIEDl&o0PBSIB8L8NX79LBqAREziVlhxypDZCETJbAi&oQAMbTzdRiEDWolyLZBCAVPJWE8bKLDgBipIh&oUBTIYDBR8yCujJLwBlzpiAVizZPhLAhJibEE,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/oUQ4yRBlWsyzkFH25meDBAgEVSEfAsKOCIDFEs/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4034&bt=2017&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=aTw1aDQ5Njs6MzU2NjlkNUBpajw3anY5cmVmcDMzaTczNEBfMjQtMF82NWMxMzU0YTRhYSM2NGhmMmQ0Zm1gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712006774&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=1dedbd3bbffdcb2b3373a2a9ac73c544&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
3,o8AEXlFqBQDfAggAMSygfCEZlWIMRw5DSINxKB,21,1733474&1654575&951269&933225&816425&679181,o8AEXlFqBQDfAggAMSygfCEZlWIMRw5DSINxKB&o4IYBnEIQDglAiqfCKFSWf9XSrM5OEAZDBxRgg&oErCpAArigTWshwaB4okZgFiIQdBYRMcPUEaE&ogFcEhE2i4RaBpgXPraTiQM8UrFsAEAIgZBCw&oARecDA5AgIIBgUlSxSFEMXqQBCfBEQrFgDFEZ&oUyPhIAgME4FuQUOwqBTpAkiBacsZBFFigrEr,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/o8AEXlFqBQDfAggAMSygfCEZlWIMRw5DSINxKB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3384&bt=1692&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NGZoNDNlOzg2M2ZnM2U0OkBpajNsO2o5cjNrcDMzZzczNEAuMzY1LWJhXmAxXzJiNGI2YSNoa18zMmQ0M2lgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712006789&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=c99d073d286b16e8755aa08e141eaec8&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
4,oUYvOGxhIAkNL8gIGHfIqsrEXQHjA3L6LGCfwe,6,3168974&2195726&1559849&1436635&933112,oUYvOGxhIAkNL8gIGHfIqsrEXQHjA3L6LGCfwe&o0LrjDgLxAwsH8NgIGfvnjfCkFGeI76XILwAQG&ocLriCcLxAdsH8NgIGfvPjfCk9GeIX6ZILwAQG&o8LrYCDLxAYsH8NgIGfvHjfCkPGeIL6NILwAQG&oU6GrLfLICvvALNHsWkQvAHf4N5xCwGGIIYej8,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oUYvOGxhIAkNL8gIGHfIqsrEXQHjA3L6LGCfwe/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=6188&bt=3094&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZGk2PGY7OWc1OjxnaGc2NkBpM3hvaWs5cnNxcTMzZzczNEAuY2M1LzQwNV8xNDUyM2FfYSNgYHNlMmRrbmVgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712006774&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=790ae54d4e09962d6ec6c09824297656&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
5,oAi6WLKBIiAPnELrQykAHmjuqAixIseBuUwb8x,73,1775461&1318097&957904&804477&738776&548695,o0biWuuBIjxBq7eAIrsBPimKxbAiQkuAP5zyEH&oAi6WLKBIiAPnELrQykAHmjuqAixIseBuUwb8x&o8suyiExxQBuAWAbIl7BAWHrmqi9KeIiGI4jPZ&oQIxsyDvPAAMQHBbB6KrxjEAWiKOueRHuqiIim&oYMeRrEIQEAlsv6fOsFVrx3cMnFtuCAGDB7Vgj&owHsnQEmyHiLcIWrAxiiAxBbBeAKNn0EIjPuqu,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/oAi6WLKBIiAPnELrQykAHmjuqAixIseBuUwb8x/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2574&bt=1287&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Omg5NzY3Z2Y3PDg4Ozw8ZUBpMzt0a2s5cnV1cTMzaTgzNEBeY2BhYzVgXjMxYTM0Y2EwYSNncG5lMmQ0L2lgLS1kLzJzcw%3D%3D&btag=e00090000&expire=1712006841&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=3a6b1d4c82bdc6083f2ececcd948d4f2&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
6,oMDuYEzg2IvfNFeIgkbf3Dv3JrEgCjAM4LQFAH,14,1244478&705925&673399&534498&502184,oMDuYEzg2IvfNFeIgkbf3Dv3JrEgCjAM4LQFAH&oklXeoYdTA6ZAGlaABuC8fIY34wEceXgORFfiE&oID8XkfNICrfDQEB7fjXInzHF24gFAgugMACFL&o8FEGfGveXLesTcH4ZhcI3bI8AmLgRXXOQAAeB&osw8RiQLlISKEpD5XBfix77iEBBOmnA1Ggf87X,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oMDuYEzg2IvfNFeIgkbf3Dv3JrEgCjAM4LQFAH/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2430&bt=1215&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZDw4ZTQ0Nzc3NTM5Ojs7ZEBpM2o6OHM5cjY4cTMzZzczNEBiYzQtYjVeXmIxNV4uNWAtYSM1X2xnMmRjb3JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712006782&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=d1671fcdc89274b611c2e0bcf488d3e1&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&14&24&28&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
7,oAME2iv1Z2L4x1zIToCUQtEg3BH8akBY8wAiB,51,1274932&899949&679501&625690&573201&498781,oAME2iv1Z2L4x1zIToCUQtEg3BH8akBY8wAiB&oMYLOHeGIgxTGMWRgyegqkGeTFfAnIBOLAWdRA&ogLBTz0oBaAiv88EwEM2xkiCBZEYIh4gMQMiU&oMBmEkZBi8Y8xLACD3BQTzgItowvSaioU4EX8&ocwm0MDuQFAAIeBpQgESF4EHD4PHfRjJlFsFgD&oEqazvDEICiYg8kBxFw8MWiUBLQ4BT5AGEZoo,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oAME2iv1Z2L4x1zIToCUQtEg3BH8akBY8wAiB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2490&bt=1245&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NGQ5PGRlOzs2ZmQ1aTk8NUBpMzQ6M3Y5cmVpcDMzZzczNEAvL2ItNmAwXy8xNGNhMDUxYSNoM2pgMmRrLWZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712006819&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=25c8fa7e4ae860ad59c0b1562eb6cdf8&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
8,oIKEbf3r4g0RB6QEQR9iAwBSgD6iIhpAlBfxZL,89,1531873&1297382&902513&837017&711051&620524,oIKEbf3r4g0RB6QEQR9iAwBSgD6iIhpAlBfxZL&oQN4BXiEIDglwm6fAgiSrgb4bhfRIEAxBB3RQ9&o4JGQfBABDHliqREwrig3qIc6BSExb4g9XRlfA&oMADQIBrJxlEfBwI9PB34IwrS6gRifig9bREbA&okwIAG1QijNgH3L2AFvhIlEPrD7afIACjgCffk&oMCrhifERAjjgIoQoCFLAgfDA2kZNHHHfv1Iw7,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oIKEbf3r4g0RB6QEQR9iAwBSgD6iIhpAlBfxZL/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2990&bt=1495&cs=0&ds=6&ft=4KJMyMzm8Zmo067X1-4jVyCbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZzM1NzxnNGRkNDtnaTppZ0BpajQ6anc5cnJxcTMzZzczNEAyYTVeMTNeXl8xNmA2YjVgYSNhZC9sMmRjc2lgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712006857&l=20240330212607E3EE281A3F6B323221DA&ply_type=2&policy=2&signature=ee5e028470dac5c41c134430038d7b65&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711833967.29129,1711833967.291593,1711833968.2277398,1711833968.276337
9,oMCeAb9kDXsIGIDAgLQMtT8wRkwfAWWpHkgLej,20,1014885&862880&676249&555544&428681&310739,oQp35cmIvIoKCH1BiyAwk1B9iifQAAVCXEoIhD&oMCeAb9kDXsIGIDAgLQMtT8wRkwfAWWpHkgLej&oYHpGLDCGeWQIvXjV9RAeGAkWOA8wLtQtekgHM&oYKI1y1oiM1AAiNT3QpIYwBHSiB5AcB9CEDfIv&ooQ4tXCjkMLWkWIWNACpAIpeQ8eLGsHQMfIIDg&oYfsGAip5ABiKTcIME3R9WA2vo1w0yR1BCIIiz,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMCeAb9kDXsIGIDAgLQMtT8wRkwfAWWpHkgLej/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1684&bt=842&cs=0&ds=6&ft=4KJMyMzm8Zmo0e7X1-4jVPPZdpWrKsd.&mime_type=video_mp4&qs=0&rc=NWlnaTg4MzlmNGg5aGdnM0BpM2llZ3c5cms0cTMzZzczNEBfLS1eXi8yX2IxLV9gMzJgYSNiYzZoMmRjaTFgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712006790&l=202403302126094E66B8C385AEA132E04B&ply_type=2&policy=2&signature=42934aea5ee1a934eacaae9f4704cbc6&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711833969.849008,1711833969.850694,1711833971.109969,1711833971.1228669
